File Name,Risk Reward_5,Risk Reward_10
CDNS.csv,13.061707210608448,16.787423648759262
STN.csv,14.23223924097154,97.90860921971684
PERI.csv,14.64771407567783,-22.990607924117626
SNPS.csv,14.66591165342824,19.26562363405162
FICO.csv,15.48703633300547,18.01449997062173
MSFT.csv,15.62531785341684,20.50847182454141
MANH.csv,16.219856259965738,30.0176680587038
URI.csv,16.363296870349487,21.310321782546197
CBZ.csv,16.49439327670966,36.25210106011697
ETN.csv,16.801847136968554,58.2392940950127
MSCI.csv,17.10520446601268,18.78107970389065
IT.csv,17.43981900364523,18.75457194552492
ACM.csv,17.52223337628062,149.241686439214
DSGX.csv,17.53517244791898,-16.518325233209925
RCMT.csv,17.63490341831555,-16.131300709120165
HRI.csv,18.38792932503637,33.37642676956671
TTEK.csv,18.695632469969137,38.59334662545268
FCN.csv,18.722413164240358,54.60102326816872
TGH.csv,19.10699545343799,65.84563004319347
INTU.csv,19.440578657760188,16.359998536326547
MOH.csv,19.527437743452523,24.23436971409255
MSTR.csv,19.88551573092922,30.51508510732061
INOD.csv,19.920660418316107,93.56494674026054
PDFS.csv,19.93650386526041,26.73557946106223
ACN.csv,20.11526345439821,21.235728918468237
THC.csv,20.422488453287222,30.62860690145894
LNW.csv,20.513717253520905,58.15155280209642
MCO.csv,20.60174687188432,21.32849763282814
EFX.csv,20.797825016148572,24.967158191941284
FDS.csv,21.287130373129035,21.37163969915096
ENSG.csv,21.84140333691186,36.84571061961024
TIPT.csv,21.858321825248527,-6.315191973866674
APPS.csv,21.858590025092628,169.5601415868335
BR.csv,21.927496901793745,16.0353650679807
CACI.csv,22.04873690859893,27.6710906996244
ADBE.csv,22.12783868155973,17.632229535006623
RDNT.csv,22.19197172039925,34.30337610052512
UTI.csv,22.24372767361351,-412.55394869324624
ORCL.csv,22.534426338388403,32.552036576413
NCTY.csv,22.59862854681555,-16.20971355730904
MELI.csv,22.77087492476402,18.914284821294444
J.csv,22.804526494809817,76.32825720982687
PRFT.csv,22.804684859512744,27.229663811834143
SPNS.csv,22.818143415658984,-4.282574942834754
TYL.csv,23.096334451167326,14.207832646662832
TTGT.csv,23.50141728170571,33.45534971889558
BYD.csv,23.592099016171755,29.95541785791215
MA.csv,23.658379843584164,41.27968324588249
CCRN.csv,23.76975309194767,68.06114876021428
ANSS.csv,24.008340895701195,21.314286210953124
DLHC.csv,24.193585721171807,-2.6190443673792263
TDY.csv,24.240588375467805,22.500239924544992
OPCH.csv,24.97765670601831,38.92581720843273
AKAM.csv,25.022122844861364,29.60740326114238
WAVD.csv,25.477345644898957,
V.csv,25.58321805471986,29.73151891970285
R.csv,25.623036146790213,70.36947380140235
FLL.csv,25.665427480104984,-24.84683947914189
KFRC.csv,25.697610683408563,29.020103586266305
LQDT.csv,25.790009507882385,73.11321168875475
ICFI.csv,25.85350420120914,33.607855686501054
EVRI.csv,25.9900058531374,36.86056752519625
CAPR.csv,26.00019112442984,-11.330980411117672
LRN.csv,26.0158687478601,52.07621823849511
CIGI.csv,26.09491837995471,26.012894204707457
HEES.csv,26.244120581406523,34.794624100235005
CRAI.csv,26.29438309332805,50.51590930380199
RBA.csv,26.324735336110297,53.768945711509474
PTC.csv,26.48650072851637,21.79839840604548
GDEN.csv,26.591886388786165,31.916923750444724
STGW.csv,26.83096675673732,60.51840615881648
GIB.csv,26.837982077260857,17.726557056780347
CRL.csv,26.94054162832827,24.416702914650525
ARWR.csv,27.06171985520356,34.94532580139977
CTLP.csv,27.287008338537916,38.40466259045905
SLP.csv,27.38174924746872,-31.684152983277126
INFY.csv,27.42966592996053,965.2179120005828
BKNG.csv,27.590373949915925,21.40435262246271
DVA.csv,27.65140562145173,87.21251706065014
GSL.csv,27.71012609581727,310.9427534413563
MAR.csv,27.793285722038547,21.9737421338252
PAYX.csv,28.22572625393773,28.87702514889615
HURN.csv,28.31963679327183,65.38599456587792
BBSI.csv,28.453958179239308,26.489457362088658
ADP.csv,28.50792707203886,22.562534430841406
FI.csv,28.791827927854094,38.32803718660811
UPBD.csv,29.4037203915358,80.62649971019346
CRM.csv,29.591933287086693,25.602315090344383
VSEC.csv,29.656118657427825,80.15807869142017
FC.csv,29.7071561495166,29.1119761528808
LH.csv,29.746067606350238,36.9146954196157
EXPO.csv,30.003218680979245,43.93740616602238
LUNA.csv,30.02318853839452,-15.672277723878883
NBIX.csv,30.13637233287501,20.252883041446264
PAR.csv,30.15307331718819,-18.323997974458067
AWH.csv,30.175703846231407,-291.77478216535064
HRB.csv,30.26417112304127,80.62785306278218
DGX.csv,30.27069404630304,49.706057069014726
ENG.csv,30.36202667746174,112.21429437861356
LYV.csv,30.644435312622115,21.574720859588503
ADSK.csv,30.799777956788063,23.100090811566464
SCI.csv,30.94885553710473,17.913096456752893
AROC.csv,30.98154941740631,201.1978526011236
DOMH.csv,31.12213301248324,-27.30777756660737
EA.csv,31.32576867886227,26.396478714309364
OCUP.csv,31.55273478364781,43.20002392871884
CVM.csv,31.75041197401211,37.72072600966359
NFLX.csv,31.818840222970447,20.20983609002164
CSGS.csv,31.82282330677161,45.9023841618312
AER.csv,32.23466264451674,20.67508927667768
CNVS.csv,32.47429738830905,-151.59863588886074
MCRI.csv,32.48608246147746,32.943169011082695
ASGN.csv,32.5110706303855,22.76010896348021
MGM.csv,32.649691244013056,44.27700664137191
WTW.csv,32.89376451169131,33.26266720767094
IHG.csv,33.44887241256128,20.65418839401776
GRVY.csv,33.46342854075351,-4.079792993426096
EDU.csv,33.549546604934925,48.187117200293216
AACG.csv,33.942794841531374,-3.7195158304800513
DOX.csv,34.05820175244226,23.83957081076928
PENN.csv,34.437574676085354,61.26414799584116
SP.csv,34.52997557976311,53.26860638139872
WYY.csv,34.7984985265722,-49.63364877191804
CYH.csv,35.01065779392017,566.8218650526599
SLS.csv,35.538418799014416,38.06799634849327
SAP.csv,35.5839709264297,29.94217548834902
IPG.csv,35.59988763397597,25.516392836511624
CHH.csv,35.66872214155393,35.087415161936846
DHX.csv,35.79588568652389,191.269238218116
BLIN.csv,35.96323253790357,-4.310707665067199
MIND.csv,36.10993251631323,-50.65408620334079
ARC.csv,36.21910631607868,269.3420926433936
CSV.csv,36.409627883851705,-119.40253830859652
CHKP.csv,36.63424637011055,19.69236107106586
PRGS.csv,36.76807205068171,45.71799179495248
SIFY.csv,36.89325310912793,44.48524984252586
YTEN.csv,36.930787246811626,43.743815388745176
LAMR.csv,37.02249948206338,26.33319497500732
RHI.csv,37.11623398897894,33.50786397625994
WNS.csv,37.23219857946714,-15.020535784268963
TTWO.csv,37.40464191919229,18.6870200236051
USIO.csv,37.47643999764619,-27.862380349015567
EBAY.csv,37.969893415128325,40.57216491222994
SCOR.csv,38.1866228326612,56.88267241452633
NCMI.csv,38.21659448087484,188.6727765667257
RGS.csv,38.34404601760019,69.99077635977547
PRDO.csv,38.46020842242145,69.05635461895719
DSS.csv,39.00603133841433,49.80610654284271
GVP.csv,39.44955766110117,-10.859668736171882
KFY.csv,39.82753567644224,30.361174627512483
TISI.csv,40.07301143217933,202.77282675675315
SNCR.csv,40.33343913022951,87.03960330954459
AXDX.csv,40.59560268114464,-6.459795225096693
LSTA.csv,40.73118566773833,47.27544419393551
PLUR.csv,40.9660542151447,39.7159848514043
ABM.csv,41.779162421272616,48.47633805636541
WEX.csv,41.867410033441175,18.244558593070582
VRSN.csv,42.15098545157138,18.94859700717226
CGEN.csv,42.15724142420759,28.38352853285301
HCKT.csv,42.38178322986883,26.81385543359287
