File Name,Risk Reward_5,Risk Reward_10
BLDR.csv,12.360554556591522,25.51359139510096
SMCI.csv,12.453602365781938,36.81393764351304
RMBS.csv,12.800669503192797,117.0792961889204
LLY.csv,13.212146933125965,26.039721763633796
CAMT.csv,13.72025874221821,-10.644591718187744
TRI.csv,14.03964627311284,45.62673539223016
LSCC.csv,14.149809051033248,28.380735956159523
NVMI.csv,14.461639775040524,-7.982286580264032
SAVA.csv,14.71027915452659,46.95887010656848
UFPT.csv,14.837557331279449,23.6149589332176
KLAC.csv,14.97971125429616,26.8285202296114
AMD.csv,15.340504127642316,24.92110072681816
AEHR.csv,15.377709440496757,-5.691184451852632
JBL.csv,15.452594303587135,31.25059010030311
CYTK.csv,15.751047279341591,41.94599562208366
FSS.csv,15.822879870692148,38.43334808703638
TRNS.csv,15.894388202766086,-2.453572648397616
UFPI.csv,16.08775771093971,59.8022730358865
ASML.csv,16.109402084463103,19.16508712525909
ACLS.csv,16.118196598633677,25.47411001139654
CPRX.csv,16.30182011411687,-13.176565373558164
DECK.csv,16.347354208073195,41.31198665422562
LRCX.csv,16.40999788360407,22.445851860650222
HDSN.csv,16.44872982322813,-26.57306132885096
WST.csv,16.499189663455006,32.003875065576295
RIOT.csv,16.85725738941744,34.497552133544055
COKE.csv,16.86456168140542,25.953718740758656
ONTO.csv,16.959614531680934,18.711619340971865
HUBB.csv,16.98544418116167,28.563889231981115
UMC.csv,17.039503788941328,123.91077983082845
CTAS.csv,17.150699062579307,16.101386696928305
AMAT.csv,17.206332463254036,30.99180578964689
GFF.csv,17.225504559944053,70.9142619852401
WIRE.csv,17.396770803280024,35.212083803119306
AXON.csv,17.571194082185396,23.89330975981076
ATEC.csv,17.61292016360878,49.953584212969226
SSD.csv,17.713154355273037,43.11252096531182
WTS.csv,17.71792821879317,34.822881393253915
CLMT.csv,17.785794895101652,-524.8146042951802
MOD.csv,18.322051780996045,36.68571205945908
CSL.csv,18.33551302653804,22.49622779368864
SKY.csv,18.343299114167515,-25.50097146674917
SPXC.csv,18.35665119362924,77.07291527524114
LECO.csv,18.36064476951777,51.82135362258694
KAI.csv,18.489527830348365,25.49170290940388
ON.csv,18.533583575673436,28.07034222755581
AMKR.csv,18.579800743472184,34.98214056965046
ASTI.csv,18.977758704658072,59.97748311674958
