File Name,Risk Reward_5,Risk Reward_10
MCK.csv,14.35010077015101,29.613468371139387
NSIT.csv,15.158719037208726,25.653993323296618
RS.csv,15.87957263946688,31.01031216191548
AGYS.csv,16.76848318916981,33.37725837253254
COR.csv,18.249719867843705,37.04772095556765
GWW.csv,18.493845466529216,25.584563221941806
AIT.csv,19.653430417587565,31.994673315215547
WSO.csv,19.83715092473686,25.810421181757675
ZEUS.csv,20.01493571370475,78.37743106405064
BXC.csv,20.52231245196932,144.31792533787325
WCC.csv,20.734549123750867,36.69373614590327
PATK.csv,22.257733430972817,-7.0880179155882885
CAH.csv,23.442215176845867,69.78442058957678
POOL.csv,23.523261877896385,18.133800139506416
STE.csv,23.85299999220649,21.89591770148487
BECN.csv,24.33031312491992,39.349252939490746
KOP.csv,24.716137233492763,100.21953512704818
OMI.csv,24.85311742158439,-43.26603744430244
VOXX.csv,25.89223983066377,60.38138615550534
IPAR.csv,26.91259000994397,22.236129447338094
JCI.csv,27.292709976094685,61.1911765020407
LKQ.csv,28.43044046479192,41.29507577929649
TEL.csv,28.526740717104605,24.085039662456094
TITN.csv,29.441145013421902,66.77299392339481
ARW.csv,30.910440914446127,28.09505822130673
ANDE.csv,31.6300135358558,46.408292697855984
HWKN.csv,32.68262328203325,35.00479051376071
UNFI.csv,33.591172141529086,636.9606548346925
DPSI.csv,34.159854267358405,-12.06061919902455
VXRT.csv,34.5185182167813,52.33574704846076
GIC.csv,36.66645600088996,40.00697269309919
FTEK.csv,36.81377119596086,-138.77918031941
RELL.csv,38.16973078635547,34.38402209323618
GPC.csv,39.64108691519873,30.157406835563176
WLFC.csv,39.69624584074649,-15.860524540733522
SNX.csv,41.00534205747204,21.816662329330924
CENT.csv,41.10186808995336,25.04134050948694
CENTA.csv,42.95570175747049,26.056127610326968
VICR.csv,43.23337904655993,26.628461952864985
AVT.csv,43.980586326600175,43.50070212366773
LZB.csv,45.062832709660434,21.94821499035566
SPTN.csv,45.241942628656695,145.0454646136016
MSM.csv,45.473088089243824,40.57063243698877
OBLG.csv,46.7210964650472,-7.759437149201737
THRM.csv,47.8507885281924,20.860366278617043
DXPE.csv,49.122465660217976,42.6903142811144
CPRT.csv,54.57001533987852,42.97901592793461
SCSC.csv,54.73546311977938,47.42831795347698
DSGR.csv,54.943968564414064,-63.05453877142352
UVV.csv,55.381429847099895,46.894205668074896
SYY.csv,57.67122593900326,26.34349964819488
WKC.csv,57.962038273143385,208.26563115818487
ASH.csv,60.732495433598274,22.97442534473321
RES.csv,66.70094844276717,64.35492146935829
ET.csv,70.16388898993156,70.76945071178491
GEL.csv,84.93944775489634,44.23350144474473
EVI.csv,85.64930823275155,-2.402314357260292
LCUT.csv,92.7272705085237,36.08445696668675
HSIC.csv,101.48618220596197,36.891743413988365
AMRX.csv,104.44554415164328,37.4349620154538
COLM.csv,107.0275262011757,35.99308093236784
ACCO.csv,108.5822994967773,39.9959086550677
DORM.csv,108.70654407651163,24.13455478212335
ITRN.csv,165.5904205469954,26.06959094769784
LL.csv,258.7170103711511,58.79682652097716
AE.csv,270.7904235363592,-10.740684654552377
FMS.csv,-121.73921619315044,561.3168355265922
KAMN.csv,-109.26460382591864,30.980591048008915
NHTC.csv,-100.63197284721014,-78.93350511019788
HLF.csv,-49.04677235727342,33.31526034207491
TAIT.csv,-42.254574170380735,-1.5737815082331583
LDWY.csv,-28.375079882364894,-7.103576576167631
EDUC.csv,-21.654280270230377,-3.283055486444602
CLWT.csv,-17.81965047417815,-2.399343687293608
SBET.csv,-15.438350870647666,-2.341782054946326
CHNR.csv,-5.785491479778772,-3.856148732917809
ELA.csv,-4.097174735756124,-4.296214075916336
WILC.csv,-3.1846547493990505,-4.299436767831256
KEQU.csv,-2.606663830677136,-2.3938330699552264
DIT.csv,-2.270363878254367,-1.6049768832574016
JCTCF.csv,-2.2500957744931096,-1.5908414635036092
WSOB.csv,-1.801098645578217,-1.2294888441938825
