File Name,Average Daily Return (15 Years)
HURC_15.csv,0.0004670464794265955
IEX_15.csv,0.0006890375404479485
INTC_15.csv,0.0005051144293891367
SNY_15.csv,0.00023530545190476174
IFF_15.csv,0.00040574683557622487
SPWR_15.csv,0.0004206547875808499
OESX_15.csv,0.0003106805853084298
NR_15.csv,0.0009317923502378816
VGR_15.csv,0.00013255731016269015
XTLB_15.csv,-0.31351986085744804
ACHV_15.csv,0.010196071279574554
X_15.csv,0.0007495239350435798
POWW_15.csv,0.0008288119046724968
MNTX_15.csv,-0.0007051938464006283
CLX_15.csv,0.0003344490423681252
KO_15.csv,0.00018034295519063048
AGEN_15.csv,0.002148231016230623
KTCC_15.csv,-0.0013726593244154219
LTRX_15.csv,-0.07239815918868249
VECO_15.csv,0.0009623229655642255
GRC_15.csv,0.00035831037858093096
INFN_15.csv,0.0005013800849184537
ADM_15.csv,0.00038092891885226624
SAVA_15.csv,0.004132485908138879
DOV_15.csv,0.0005598041939277285
FORM_15.csv,0.0007310998555144927
ULBI_15.csv,-0.0028169427550342133
TRMB_15.csv,0.0005414319464543801
SCKT_15.csv,-0.042759516533010807
TMO_15.csv,0.000848669459673799
BRKR_15.csv,0.0010265015365944219
USAU_15.csv,-0.020189952452179586
HWM_15.csv,0.001016940110968532
GPK_15.csv,0.0011047867857225994
WWW_15.csv,0.00013588688099282458
IRIX_15.csv,-0.06457172000266827
MCHP_15.csv,0.000678685302913304
IBM_15.csv,0.0002851635430325957
LHX_15.csv,0.0005816443710479489
MT_15.csv,0.0007380782956523174
AEHR_15.csv,-0.040250479366271755
HAS_15.csv,0.0003279308857131979
VSH_15.csv,0.0007954846545998235
DECK_15.csv,0.0010687187818670502
EMR_15.csv,0.0004011285680995427
FELE_15.csv,0.0006051469775536825
UMC_15.csv,0.0006590278248749807
CECO_15.csv,0.001036184975252844
OFIX_15.csv,0.00023189591662490424
NVS_15.csv,0.0002629225020650367
AEZS_15.csv,0.03512496458372884
LSCC_15.csv,0.0014989780765242407
GPRE_15.csv,0.0014091124452992282
BBY_15.csv,0.000581909595584685
TGI_15.csv,0.0004769066862525552
LOGI_15.csv,0.0007751872225824337
NOV_15.csv,0.00031906306870958356
PXLW_15.csv,0.0012429288638566302
NKE_15.csv,0.0004553898647078875
CAG_15.csv,0.00026257867151174944
SEE_15.csv,0.00042997301804688945
BC_15.csv,0.0012598699092183383
BMRA_15.csv,-0.01541243909597603
STZ_15.csv,0.0008816783605050177
ISSC_15.csv,-0.01925425972410277
HBIO_15.csv,0.000715506671358608
NEPT_15.csv,-0.018555827460115557
TRI_15.csv,0.0005241284838813956
LFUS_15.csv,0.0009650247718931761
ICCC_15.csv,-0.2682255218176348
SLGN_15.csv,0.00018904426306218654
AIR_15.csv,0.000717323193931885
FLS_15.csv,0.0002957249312851639
MSA_15.csv,0.0007224793668424099
JAZZ_15.csv,0.0009584954102535245
LPTH_15.csv,-0.024190790593607927
BWA_15.csv,0.00042924649757058124
