File Name,Average Daily Return (15 Years)
FRHC_15.csv,0.004357196090341492
HUSA_15.csv,0.005151156775836705
OBE_15.csv,0.014175082176321357
GBR_15.csv,-0.14235102481439343
IAG_15.csv,0.00047263595775209844
WTI_15.csv,0.0005623808305061765
MARPS_15.csv,-0.11110017073917249
CTRA_15.csv,0.00040316549715718996
HLX_15.csv,0.0009333576566526244
MRO_15.csv,0.0004332154571772359
PXD_15.csv,0.001035485086349522
BTE_15.csv,0.0016965742925019163
URG_15.csv,0.0010664863205711885
UEC_15.csv,0.0018999193942476405
RRC_15.csv,0.0005121649087195982
EQNR_15.csv,0.00039648790510833285
MUX_15.csv,0.003351888962648429
VALE_15.csv,0.0004732223743332489
APA_15.csv,0.000317710881176329
AEM_15.csv,0.0003758601342211157
CLB_15.csv,0.00014175429656436824
DNN_15.csv,0.0008274806547861282
COP_15.csv,0.0004429405035247102
ERF_15.csv,0.0004475231545766869
EQT_15.csv,0.0004540655762096287
BRN_15.csv,-0.17829344012298912
DWSN_15.csv,-0.01930461379519303
SQM_15.csv,0.0005553254985614986
SWN_15.csv,0.00016191610754788335
BATL_15.csv,0.028742445352443545
CLF_15.csv,0.0008258051413178965
MLM_15.csv,0.0006442295054054261
ENSV_15.csv,0.006029732059693528
CMP_15.csv,6.399102021437988e-06
SBOW_15.csv,0.04692510594986055
NAK_15.csv,0.0008262745287659326
D_15.csv,0.00015361274493521032
ASM_15.csv,0.0004056461937135102
CNX_15.csv,0.0004318159551186933
NGD_15.csv,0.0008329393942336927
NRP_15.csv,0.0024400716641683378
FCX_15.csv,0.0007010065192709541
VGZ_15.csv,0.0007073987364625837
GFI_15.csv,0.0006734137183670936
ARLP_15.csv,0.00038669633677043105
OII_15.csv,0.0005614944185560576
MUR_15.csv,0.00046167634955600784
KGC_15.csv,0.0001875872406374791
DRD_15.csv,0.0007674885403612562
BVN_15.csv,0.0003829818403863111
SCCO_15.csv,0.0006827742292818733
PLG_15.csv,0.003417949370256129
SSRM_15.csv,0.00044409146508967535
PHX_15.csv,0.0001560388250749812
HNRG_15.csv,0.0006720744352673303
EGY_15.csv,0.0007550114136850926
EC_15.csv,0.00020363033216398734
NG_15.csv,0.0008922015197970308
GAU_15.csv,0.0008091199780647119
TNP_15.csv,0.0012304381320997523
USEG_15.csv,4.359414778683994e-05
CNQ_15.csv,0.0005134300448295923
HP_15.csv,0.0005559046987959333
PBR_15.csv,0.0003924122684889766
PNRG_15.csv,-0.465107036933687
EXK_15.csv,0.0010786602953094632
CKX_15.csv,-0.7882951124995956
RIO_15.csv,0.0003993920161840598
BHP_15.csv,0.00035186838082928025
NBR_15.csv,0.015220195263177581
REPX_15.csv,0.0022989205013436574
WPM_15.csv,0.0008970613867955
YPF_15.csv,0.00029768866809129745
PDS_15.csv,0.0054557847070870105
DMLP_15.csv,0.0003656840625605886
SNMP_15.csv,0.03313137808454473
EGO_15.csv,0.001404892430995222
TTI_15.csv,0.0009750638065235965
CRK_15.csv,0.001125630479900565
TTE_15.csv,0.00021329030428426062
VMC_15.csv,0.0005387216194335884
HAL_15.csv,0.0005559254212204171
NGS_15.csv,0.0005536746822405984
GOLD_15.csv,0.0001349517978048476
THM_15.csv,0.0010545963814006022
RIG_15.csv,0.0002633255238237461
MAG_15.csv,0.0008255681006262106
TGB_15.csv,0.0010135408492539981
OXY_15.csv,0.00037786232774318016
CDE_15.csv,0.0029547811112459717
MVO_15.csv,0.0006072448634538295
TECK_15.csv,0.0011774132100465325
EPM_15.csv,0.0008765491776313156
DVN_15.csv,0.00031916622598625116
TALO_15.csv,0.0034368661094119116
PTEN_15.csv,0.0006170305942872045
TRX_15.csv,0.00047086554666563805
SA_15.csv,0.0005782329476910591
CPE_15.csv,0.003824416129376464
CCJ_15.csv,0.0005538504389896754
CEI_15.csv,0.041046124808392356
NOG_15.csv,0.0037048798893940856
SM_15.csv,0.0012572172491469224
AAU_15.csv,0.0005654286394291863
GTE_15.csv,0.0028086689172281474
NEM_15.csv,0.0002667041471310669
XPL_15.csv,-0.008833754567513497
PAAS_15.csv,0.00046078686829303505
IPI_15.csv,0.0030116018431018687
E_15.csv,9.118211820685498e-05
OVV_15.csv,0.001241867242308444
HL_15.csv,0.0009000487516607242
WFRD_15.csv,0.0008890907319471163
EOG_15.csv,0.0005039378302838668
WWR_15.csv,0.014413934097959952
SHBI_15.csv,-0.025382901307864986
