File Name,Average Daily Return (15 Years)
DMRC_15.csv,0.0010531584963411873
SHIP_15.csv,-0.06486354591733962
LOPE_15.csv,0.0007455829693249891
HBCP_15.csv,-0.014271340918818508
ERII_15.csv,0.001081834947692045
SGLY_15.csv,-0.07459935513086997
TREE_15.csv,0.001272235570320369
AGNC_15.csv,-6.877821551123635e-05
MYRG_15.csv,0.0010468360935429971
