File Name,Risk Reward_5,Risk Reward_10,Risk Reward_15
BLDR.csv,12.360554556591522,25.51359139510096,19.896932529602232
SMCI.csv,12.453602365781938,36.81393764351304,21.57447009956621
RMBS.csv,12.800669503192797,117.0792961889204,35.07609384889871
LLY.csv,13.212146933125965,26.039721763633796,18.817593793317428
CAMT.csv,13.72025874221821,-10.644591718187744,-13.956931972421486
TRI.csv,14.03964627311284,45.62673539223016,26.10393719071107
LSCC.csv,14.149809051033248,28.380735956159523,20.83156134046971
NVMI.csv,14.461639775040524,-7.982286580264032,-10.077863840038084
SAVA.csv,14.71027915452659,46.95887010656848,30.03316484663699
UFPT.csv,14.837557331279449,23.6149589332176,19.3642621219836
KLAC.csv,14.97971125429616,26.8285202296114,20.466365440873883
AMD.csv,15.340504127642316,24.92110072681816,20.842004259319484
AEHR.csv,15.377709440496757,-5.691184451852632,-7.310062846381559
JBL.csv,15.452594303587135,31.25059010030311,23.469238021078965
CYTK.csv,15.751047279341591,41.94599562208366,33.27948108850516
FSS.csv,15.822879870692148,38.43334808703638,28.22367271274266
TRNS.csv,15.894388202766086,-2.453572648397616,-3.0989924290734634
UFPI.csv,16.08775771093971,59.8022730358865,32.54238522846647
ASML.csv,16.109402084463103,19.16508712525909,17.952311983680723
ACLS.csv,16.118196598633677,25.47411001139654,24.0073419703204
CPRX.csv,16.30182011411687,-13.176565373558164,-17.854871411707443
DECK.csv,16.347354208073195,41.31198665422562,28.128572171741663
LRCX.csv,16.40999788360407,22.445851860650222,19.69982381271801
HDSN.csv,16.44872982322813,-26.57306132885096,-62.50399947771445
WST.csv,16.499189663455006,32.003875065576295,24.07393665702772
RIOT.csv,16.85725738941744,34.497552133544055,31.45953953416282
COKE.csv,16.86456168140542,25.953718740758656,21.431735418845083
ONTO.csv,16.959614531680934,18.711619340971865,18.096056412600625
HUBB.csv,16.98544418116167,28.563889231981115,22.806735308363628
UMC.csv,17.039503788941328,123.91077983082845,37.25408886469759
CTAS.csv,17.150699062579307,16.101386696928305,16.90928014139749
AMAT.csv,17.206332463254036,30.99180578964689,23.456942247073776
GFF.csv,17.225504559944053,70.9142619852401,31.48749949530037
WIRE.csv,17.396770803280024,35.212083803119306,25.411419198073396
AXON.csv,17.571194082185396,23.89330975981076,21.099374936595076
ATEC.csv,17.61292016360878,49.953584212969226,48.753004905975736
SSD.csv,17.713154355273037,43.11252096531182,28.450537940865885
WTS.csv,17.71792821879317,34.822881393253915,26.025342525768465
CLMT.csv,17.785794895101652,-524.8146042951802,42.65102603470224
MOD.csv,18.322051780996045,36.68571205945908,27.25536884798584
CSL.csv,18.33551302653804,22.49622779368864,20.788563145607263
SKY.csv,18.343299114167515,-25.50097146674917,-41.48514394468419
SPXC.csv,18.35665119362924,77.07291527524114,39.24646663076164
LECO.csv,18.36064476951777,51.82135362258694,33.8192075186725
KAI.csv,18.489527830348365,25.49170290940388,22.9981374323282
ON.csv,18.533583575673436,28.07034222755581,23.40430330215547
AMKR.csv,18.579800743472184,34.98214056965046,26.405078014149463
ASTI.csv,18.977758704658072,59.97748311674958,40.08850744708724
FLEX.csv,18.99837663087451,35.119306354688234,26.757808004794853
ENTG.csv,19.011971154687405,21.509788873594097,20.47645386768261
STLD.csv,19.04762586364247,37.5823671201192,27.94529988346368
JHX.csv,19.053365209306985,-3.734326256917096,-4.654162053028335
BMI.csv,19.095647366385982,48.50743694295855,32.68829204261688
MSI.csv,19.15259964655864,31.82236646844628,32.45209024539723
NVDA.csv,19.16456423464985,18.620121519337104,19.245883828874295
MPWR.csv,19.2597050376759,20.122996577767054,20.63775039129492
IDXX.csv,19.32044950278762,22.54022467241629,21.41877853645054
AVDL.csv,19.60662869183771,78.66080354760878,33.03171020963775
OC.csv,19.630721038616517,37.00881775124287,28.54195739195895
APLD.csv,19.63640923172573,,19.63640923172573
FSLR.csv,19.664513577317607,302.9485320937055,55.84221603627364
STM.csv,19.696699001990197,41.787133925757104,30.082295159530936
JJSF.csv,19.73622472685009,22.096295462650296,22.096295462650296
NUE.csv,19.788568038511297,90.3187564408258,37.64055009046039
VECO.csv,19.87116842388481,55.26595138605492,34.60008328370413
PH.csv,19.93543216531246,28.23675246232833,24.39898634010188
EXP.csv,20.017429816973653,31.24306077340373,25.95847190159581
ALT.csv,20.037011941587195,37.35995727289891,39.93261501213809
AME.csv,20.09162969527065,37.73518571884971,29.427741749576057
MVIS.csv,20.16348382519353,49.68199636426949,37.46399830574176
IMGN.csv,20.258337149482124,45.5583047790892,30.16338048679057
LOGI.csv,20.36230210570969,43.44490551519205,31.843681472474582
TT.csv,20.388560407676025,23.86541509004329,22.54344393657184
LYTS.csv,20.3896327683684,174.86637984294458,46.35675553197566
TER.csv,20.438767639242855,22.835667382329905,21.89687213086061
TGTX.csv,20.71533588353457,55.74299761527922,29.631564235768977
TSM.csv,20.724548267826,23.173406948708617,22.39839279554935
DE.csv,20.80773979616176,27.016091470548588,24.473050511840476
MRVL.csv,20.879867007600705,38.973588541031695,29.042862797613324
ALG.csv,20.955606233047643,26.64009012883486,24.736622975261653
UCTT.csv,20.96792875746772,29.539375109604794,25.975676344441627
TMO.csv,20.975010614798137,17.73216065276445,19.03352355506633
LPX.csv,21.156991903699737,20.454480051520108,20.85817052564201
CLS.csv,21.254318843742915,45.31599427959005,31.38245647704616
HES.csv,21.300091823623397,176.81388914564954,44.320875440178376
CMC.csv,21.51301802722886,60.111868396549625,36.89180959654082
DHR.csv,21.717354888417088,42.28292092088593,32.30933078492957
VRTX.csv,21.766292975949614,28.050633053353145,26.702768907203623
TDG.csv,22.077493355445213,15.915550193149617,18.718021276013424
GPK.csv,22.19705593897928,22.725145151371898,22.906761219069026
PLAB.csv,22.20165777342892,28.671514630763426,26.12717625118404
PLUG.csv,22.284059422373574,40.45810673395314,38.67315670075693
POWL.csv,22.34822561321017,102.35354477170448,40.97492233428071
HWM.csv,22.38105885213508,56.20714142696837,42.306698347336805
NOTV.csv,22.402534447831687,-2.8318050490205326,-3.570548595595609
RGEN.csv,22.422382473684724,19.85560906258173,20.98685076441177
CROX.csv,22.52263831995705,20.137579052271544,20.70929302534129
MTRN.csv,22.563443774871462,31.821581095036656,28.060116619221684
BELFB.csv,22.72808161324219,73.51024599727064,38.60400612643725
REGN.csv,22.77864144985197,18.178702452596504,19.44069220887889
ALTO.csv,22.982265470672324,36.54201984820954,38.03995756672347
FORM.csv,22.989220468981767,71.37329794773034,41.53412854008137
ITT.csv,23.02460146480632,78.9191492348039,42.8901185236512
BRKR.csv,23.090099823283538,22.955600792293303,23.09910903371396
NOVT.csv,23.09532319106297,43.54009570734964,50.98663716747004
CAT.csv,23.141257254560436,33.69506289225696,29.27206726754136
SYNA.csv,23.236717948004,39.44674050859189,31.474890902431603
SLGN.csv,23.25351559707146,-591.2943522303835,96.33587507200176
WGO.csv,23.33829281636149,30.696774336208296,27.551802530321687
NDSN.csv,23.339353230949826,29.11020704298581,27.30161555732502
MAS.csv,23.475859088301014,36.37263259578035,31.522553643112875
CECO.csv,23.489674920422665,35.76757225071381,30.21778412262336
HEI.csv,23.57416505740669,42.71055927171796,34.26697808687122
HEIA.csv,23.607791676886198,39.69248779414197,32.99193584021638
SKX.csv,23.61293741970248,38.202573868045015,32.49721477618653
VTNR.csv,23.624767826647613,194.5754855809089,37.41269404302551
TWI.csv,23.626514156824157,92.02334950406969,43.42759627516326
GGG.csv,23.68273971063324,41.52518004478229,34.58679847615161
MNKD.csv,23.69182957492893,47.30381824800559,40.37196074853698
ITW.csv,23.693754496018755,24.377755825255612,24.20017908755453
AVY.csv,23.72919786165066,31.81728228834072,28.32582320901545
DOV.csv,23.73931554831722,40.241558191456605,32.42351903102027
ROP.csv,23.767909606286445,18.22113095884009,19.934769424022456
MTD.csv,23.782170917978377,18.445844718643823,20.200945949998257
RELX.csv,23.87055208584071,112.21302264299702,56.22227685397012
PODD.csv,23.88234009170648,22.324914458494035,23.189551433845043
DAR.csv,23.886568101324784,31.86898981771144,28.53979799213846
ODC.csv,23.90149984402699,56.823283946019615,37.47877676510884
NPO.csv,24.04699795202753,33.49761691765853,29.00855660318601
CBAT.csv,24.053335167815423,52.65354580701642,38.54874950375415
A.csv,24.09535205438024,25.665838013550285,25.38455912188921
NVO.csv,24.101140551270248,57.08420226942206,39.08783434273895
MDLZ.csv,24.15486705678181,54.805646436604135,38.93192509954256
KLIC.csv,24.19627038868434,22.10873835181419,22.741567249553786
HALO.csv,24.20629036596308,34.27480199629273,31.511346644965904
ADI.csv,24.21769618325959,23.07616824535315,23.720803291554045
EXTR.csv,24.25478736014211,35.1175168130952,30.248615654086574
MU.csv,24.44477239003607,21.78812476292223,22.439137290524595
HLIT.csv,24.56791664831831,94.84390433646662,47.1766984544257
FELE.csv,24.57088761936689,50.85903963268864,38.18220215011938
CVCO.csv,24.60245546647281,26.348497111159933,25.7213348916545
NYT.csv,24.60630178938377,34.06322891923272,31.003138576491608
DIOD.csv,24.6554076281472,26.809885953093268,26.084950185110756
CCK.csv,24.75143226690133,35.2633150830723,30.561056135915035
EDAP.csv,24.88442390622153,-15.128474359527267,-20.18266573363436
CRUS.csv,24.98022939783532,21.67789124710644,22.50391306401509
PGTI.csv,24.983114811206967,-55.371906296312176,-112.26776988900556
LMAT.csv,25.075205270335164,-9.428147803754516,-11.873093122271976
ALNY.csv,25.117726888908734,33.54058878906443,30.777448940436383
QCOM.csv,25.14064175908591,53.78171520945978,36.444213623314944
CLFD.csv,25.14801989893465,-51.6399602664548,-120.49509107784648
