File Name,Risk Reward_5,Risk Reward_10,Risk Reward_15
MCK.csv,14.35010077015101,29.613468371139387,21.23784211864897
NSIT.csv,15.158719037208726,25.653993323296618,21.999061755800856
RS.csv,15.87957263946688,31.01031216191548,23.854961936990254
AGYS.csv,16.76848318916981,33.37725837253254,25.27229484704209
COR.csv,18.249719867843705,37.04772095556765,27.640814516097254
GWW.csv,18.493845466529216,25.584563221941806,22.60174651198925
AIT.csv,19.653430417587565,31.994673315215547,25.874002874640546
WSO.csv,19.83715092473686,25.810421181757675,23.28310264894653
ZEUS.csv,20.01493571370475,78.37743106405064,38.27003887658984
BXC.csv,20.52231245196932,144.31792533787325,96.45117161726505
WCC.csv,20.734549123750867,36.69373614590327,28.17862187859088
PATK.csv,22.257733430972817,-7.0880179155882885,-8.901250822340375
CAH.csv,23.442215176845867,69.78442058957678,40.25850084548346
POOL.csv,23.523261877896385,18.133800139506416,19.52200103436703
STE.csv,23.85299999220649,21.89591770148487,22.83968106590997
BECN.csv,24.33031312491992,39.349252939490746,31.52296604845558
KOP.csv,24.716137233492763,100.21953512704818,44.37172821581999
OMI.csv,24.85311742158439,-43.26603744430244,83.30051358591506
VOXX.csv,25.89223983066377,60.38138615550534,40.09403433554069
IPAR.csv,26.91259000994397,22.236129447338094,23.596629519274245
JCI.csv,27.292709976094685,61.1911765020407,42.67328388565527
LKQ.csv,28.43044046479192,41.29507577929649,35.51745045221902
TEL.csv,28.526740717104605,24.085039662456094,25.55993670933637
TITN.csv,29.441145013421902,66.77299392339481,45.40336205692743
ARW.csv,30.910440914446127,28.09505822130673,28.917823002621603
ANDE.csv,31.6300135358558,46.408292697855984,39.070330760365216
HWKN.csv,32.68262328203325,35.00479051376071,34.12724109045304
UNFI.csv,33.591172141529086,636.9606548346925,65.80369437222133
DPSI.csv,34.159854267358405,-12.06061919902455,-16.277212387813005
VXRT.csv,34.5185182167813,52.33574704846076,49.84970136981914
GIC.csv,36.66645600088996,40.00697269309919,38.49698895396718
FTEK.csv,36.81377119596086,-138.77918031941,100.45188931560894
RELL.csv,38.16973078635547,34.38402209323618,36.50291829761651
GPC.csv,39.64108691519873,30.157406835563176,34.359754949028314
WLFC.csv,39.69624584074649,-15.860524540733522,-20.92640932778637
SNX.csv,41.00534205747204,21.816662329330924,26.924116059470222
CENT.csv,41.10186808995336,25.04134050948694,28.441477395273377
CENTA.csv,42.95570175747049,26.056127610326968,29.51537953065071
VICR.csv,43.23337904655993,26.628461952864985,31.27830558285692
AVT.csv,43.980586326600175,43.50070212366773,43.46484687390431
LZB.csv,45.062832709660434,21.94821499035566,25.77476708254915
SPTN.csv,45.241942628656695,145.0454646136016,77.63570800482076
MSM.csv,45.473088089243824,40.57063243698877,42.518256257628806
OBLG.csv,46.7210964650472,-7.759437149201737,-30.855714687233213
THRM.csv,47.8507885281924,20.860366278617043,25.099679177788207
DXPE.csv,49.122465660217976,42.6903142811144,43.81622084472711
CPRT.csv,54.57001533987852,42.97901592793461,47.48580169104215
SCSC.csv,54.73546311977938,47.42831795347698,50.48703671757481
DSGR.csv,54.943968564414064,-63.05453877142352,-117.73089800662558
UVV.csv,55.381429847099895,46.894205668074896,48.95644720702336
SYY.csv,57.67122593900326,26.34349964819488,38.3508785505211
WKC.csv,57.962038273143385,208.26563115818487,105.21169695861312
ASH.csv,60.732495433598274,22.97442534473321,27.967242039377485
RES.csv,66.70094844276717,64.35492146935829,64.59702223512751
ET.csv,70.16388898993156,70.76945071178491,70.67142948915416
GEL.csv,84.93944775489634,44.23350144474473,60.70646837055264
EVI.csv,85.64930823275155,-2.402314357260292,-3.0310570833026342
LCUT.csv,92.7272705085237,36.08445696668675,47.7443059258453
HSIC.csv,101.48618220596197,36.891743413988365,49.51905567873271
AMRX.csv,104.44554415164328,37.4349620154538,52.64972082550825
COLM.csv,107.0275262011757,35.99308093236784,46.40639412476608
ACCO.csv,108.5822994967773,39.9959086550677,47.38824965136314
DORM.csv,108.70654407651163,24.13455478212335,31.10250530049393
ITRN.csv,165.5904205469954,26.06959094769784,39.28175206700959
LL.csv,258.7170103711511,58.79682652097716,80.84206064248335
AE.csv,270.7904235363592,-10.740684654552377,-13.302872505182917
FMS.csv,-121.73921619315044,561.3168355265922,-594.4861226531384
KAMN.csv,-109.26460382591864,30.980591048008915,70.54360212196688
NHTC.csv,-100.63197284721014,-78.93350511019788,-95.12904801812876
HLF.csv,-49.04677235727342,33.31526034207491,73.10712135778503
TAIT.csv,-42.254574170380735,-1.5737815082331583,-2.052810472290361
LDWY.csv,-28.375079882364894,-7.103576576167631,-9.63875257220474
EDUC.csv,-21.654280270230377,-3.283055486444602,-4.056172163831684
CLWT.csv,-17.81965047417815,-2.399343687293608,-3.0063131030535213
SBET.csv,-15.438350870647666,-2.341782054946326,-2.965397056776739
CHNR.csv,-5.785491479778772,-3.856148732917809,-4.28860928703713
ELA.csv,-4.097174735756124,-4.296214075916336,-4.296214075916336
WILC.csv,-3.1846547493990505,-4.299436767831256,-3.820181344582883
KEQU.csv,-2.606663830677136,-2.3938330699552264,-2.459899988428057
DIT.csv,-2.270363878254367,-1.6049768832574016,-1.7767199375703122
JCTCF.csv,-2.2500957744931096,-1.5908414635036092,-1.7612564115194858
WSOB.csv,-1.801098645578217,-1.2294888441938825,-1.3811491614534428
