File Name,Risk Reward 2014-2019,Risk Reward 2019-2023,Market Cap 2019
PCG_15.csv,-4898.44351185296,51.136691796402246,12344441.200000001
GLNG_15.csv,-1884.6268910732188,46.54112555645158,2293477.2800000003
ULH_15.csv,-961.6671666058883,37.66710646581094,534092.78
DAC_15.csv,-903.9942674130455,145.81404807490608,180365.442
KEP_15.csv,-222.68710648292347,-63.86253084275788,536255.37
EVC_15.csv,-153.35260866031828,38.653547506029994,189207.68000000002
SMTI_15.csv,,-16.641217801625082,
KT_15.csv,-204.08362726807619,213.24000626458243,2152624.11
SB_15.csv,-188.26522000838492,28.303173756286654,198030.3
DISH_15.csv,-158.08695512982615,-68.86482992803192,5938140.12
TAC_15.csv,-128.24672712385558,27.448293863670486,1196968.0799999998
PARA_15.csv,-98.88185864415986,-165.093528306934,15373813.319999998
NS_15.csv,-95.84410123567822,69.91754384714848,2278988.05
CLNE_15.csv,-81.94693277105712,26.900561540246407,366480.0
SRCL_15.csv,-75.74060389502013,45.90624760093729,3344109.0
GASS_15.csv,-71.60251049288405,27.07277197153588,114002.45999999999
TKC_15.csv,-67.43453844008776,125.65686549296379,267659.27
NFG_15.csv,-66.8989330076713,130.54381478735334,4372988.68
EPD_15.csv,-66.47826172548926,81.38477221268404,54544723.379999995
NOK_15.csv,-64.2795105540739,-736.3728805743749,3806211.22
PAA_15.csv,-62.479910705116424,100.07350657865312,14939415.040000001
TK_15.csv,-59.756585221282705,29.006103081055777,346500.75
LUMN_15.csv,-55.63090457293288,-35.83110943936673,16685374.959999999
SALM_15.csv,-42.040173291412984,204.23023334916118,50135.76
TV_15.csv,-40.3704935247109,-57.48314323148858,4140708.0
VOD_15.csv,-40.3585581291491,-45.86876188018232,8801509.28
ATRI_15.csv,-39.19674602184039,-77.92840197875215,1358304.64559
LBTYA_15.csv,-36.9144657286131,279.3449253360169,4367052.0
LBTYK_15.csv,-35.450794652689204,154.7153123266787,10995301.799999999
QRTEA_15.csv,-35.37620803767299,-45.487773071610825,8046356.63
CNSL_15.csv,-34.27700805382953,267.3932876425461,718276.83
PHI_15.csv,-31.95119699952562,71.30099324041859,669600.0
TIGO_15.csv,-29.631334225538655,-31.155641434642327,
MARK_15.csv,-28.4828011903877,35.06670343659891,55046.4
SGA_15.csv,-27.09822932413039,-10.329138814625143,168421.21000000002
UONEK_15.csv,-22.81148984359864,-11.200433415697907,70699.72
MMLP_15.csv,-21.992860304383704,365.5018009537925,420374.63999999996
GILT_15.csv,-12.930914775144887,186.34845339269955,487204.08
ESEA_15.csv,-11.444403567517533,25.56389713017773,7439.712600000001
