File Name,Risk Reward 2014-2019,Risk Reward 2019-2023,Market Cap 2019
SBRA_15.csv,-1357.5052873025754,94.67738894282905,2865393.49
LSAK_15.csv,-516.5223318221892,115.40930143454707,272803.2
INOD_15.csv,-387.9202385998753,19.772783152152815,39852.12
CTSH_15.csv,-305.54748403031806,58.77286797327012,36402930.0
WYY_15.csv,-254.51271283698372,34.65853673442463,36436.47
AROC_15.csv,-209.76630408267033,29.698707437878237,1033402.63
OTEX_15.csv,-209.12640301411264,49.404590943104736,8709692.67
III_15.csv,-179.62173931645515,50.87337693167741,188988.80000000002
CVLT_15.csv,-153.05079524954002,45.1065331266672,2630694.56
TGNA_15.csv,-151.0448866128812,42.925363480298365,2374781.06
UIS_15.csv,-143.29999067928705,140.85756094276363,592910.5
DSX_15.csv,-92.74296718209321,61.33094732505817,348617.13
BFX_15.csv,-89.5152208965944,-130.8037305440645,333316.52999999997
CCO_15.csv,-79.247761397916,96.22539991098567,266684.77
GIGM_15.csv,-72.11972529741374,-9.520316433999934,33156.0
STN_15.csv,-71.72634350339573,14.108202084471916,2519503.36
SNCR_15.csv,-69.59273013932317,40.20694774617623,268419.46
NCMI_15.csv,-64.21100299017228,38.0483228413885,518048.48000000004
STGW_15.csv,-58.91961364092452,26.252841742451462,158174.5
LGFA_15.csv,-58.74216692271467,100.50646577645149,1363970.1600000001
BFH_15.csv,-50.39170054514312,-88.77473793850689,8464170.12
INFY_15.csv,-43.65435886802647,27.151916988310003,6986566.1
DDD_15.csv,-43.009461742616686,57.84587200946826,1193191.45
BKD_15.csv,-42.81168609532455,49.87104276025736,1235348.94
WIT_15.csv,-36.87050490631788,75.04677225797685,451836.42000000004
USIO_15.csv,-35.51690874998193,36.55383042908216,27916.56
STRM_15.csv,-32.74899567760493,55.941446268388944,17712.64
GEG_15.csv,-30.88118533558503,-7.045956476114255,86511.46
PBI_15.csv,-29.8522991723836,52.562578760313926,1150116.73
LIVE_15.csv,-27.47650843934341,-5.66907378140726,13594.0
ANTE_15.csv,-27.141623106455775,-30.544488890755026,11967.6522
LINC_15.csv,-25.739915125854786,-25.0714154878096,70229.7
GURE_15.csv,-25.687569594259767,-42.606904888692924,38475.22
MIND_15.csv,-23.467183986612028,35.27925731246124,38780.8
PWFL_15.csv,-21.502460118179986,110.59766170636362,106187.62
WLDN_15.csv,-20.768740500365734,157.12527930508105,374447.52
PAR_15.csv,-20.351653439916134,29.72498408349677,361174.86
RCMT_15.csv,-18.8469826765258,17.217103146000465,43764.799999999996
NCTY_15.csv,-13.156332398810546,22.61366957756948,9427.633500000002
TIPT_15.csv,-11.593424694741193,21.783651747514096,201948.1
HHS_15.csv,-11.423801625702568,-5.444476140852283,18699.460000000003
GVP_15.csv,-10.795769619329034,38.752411775153746,48325.41
HSON_15.csv,-10.0796106954994,-4.141860848103411,46900.35
AEY_15.csv,-9.801934125226678,188.37187212991634,14609.009999999998
CXDO_15.csv,-8.078630501330842,32.05739729263833,
PDEX_15.csv,-7.751440290852444,-4.6914958981876405,50378.88
JOB_15.csv,-6.97305566241645,-22.359670271942697,9294.5475
BOSC_15.csv,-6.649441016154818,-10.897359451806512,7818.8
AACG_15.csv,-5.831758985726189,33.88489068295258,9928.279999999999
DLHC_15.csv,-5.035205025224839,22.08577844718234,66799.8
GRVY_15.csv,-3.7104095802920405,32.68440355621428,143378.19999999998
AMS_15.csv,-3.449414478823534,-7.783162960758448,13999.300000000001
SSY_15.csv,-3.287461992076492,-4.604535800578714,8522.519999999999
KELYB_15.csv,-2.473155462178571,-1.6079286276893214,-74725.0
MPU_15.csv,-2.215437334082313,-4.301391169017002,14092.408399999998
DXR_15.csv,-2.1011730239453223,-2.4828928547442515,33971.189999999995
HGBL_15.csv,,99.17425012515565,
WAVD_15.csv,,25.477345644898953,
R_15.csv,-754.2428575924247,25.366155297026165,2591225.2800000003
MCHX_15.csv,-444.28175575874985,170.28787997039728,105019.62
GEO_15.csv,-171.85380204159185,353.5841583949295,2353098.72
TISI_15.csv,-79.60836605812072,40.008476707029,447486.24000000005
WPP_15.csv,-78.80628515463783,144.83818412589594,750912.3899999999
MD_15.csv,-57.70015565652663,-69.88073886722404,2929399.1999999997
ARC_15.csv,-56.02745867028778,34.1154851782661,102569.6
CYH_15.csv,-54.969005249436734,33.11223489033755,368620.27999999997
SNDA_15.csv,-27.93561155722063,-13.961071407698515,222372.36000000002
ERNA_15.csv,-23.695756109303424,-26.938142867195523,5631.08
SRL_15.csv,-22.19305769629788,-8.647972434427604,80850.75
NTIP_15.csv,-13.371215479002075,-15.032711909520854,51785.9
AWRE_15.csv,-12.235949006656504,-11.300821616334394,78963.72
CSPI_15.csv,-5.867738941697196,-4.8195693273677795,40139.82
MHH_15.csv,-3.7397240600315347,-16.61651887747208,70550.2
SGRP_15.csv,-3.2362475319943367,-12.605296241646382,11414.8838
CPHC_15.csv,-1.8733693429054552,-2.3672417983112477,62893.920000000006
CCEL_15.csv,,-4.172060681715369,
FKWL_15.csv,,-8.670475013583623,
MDRX_15.csv,-247.061537950499,61.478817887988924,1674570.72
MA_15.csv,-179.3434896823807,23.53989712140737,193711458.14931002
TGH_15.csv,-95.04094946858207,18.56533013246747,608636.85
LQDT_15.csv,-80.80086106501217,25.158128239169763,214694.00999999998
CPSI_15.csv,-76.534537654632,-94.51614499791076,361510.61000000004
SCOR_15.csv,-51.14155615570813,38.13988057123288,882535.4
SRT_15.csv,-8.909362600152342,82.3077209737831,242378.94
ISDR_15.csv,-2.4631697639705874,-6.1336375622039805,-45002.5
RCG_15.csv,-2.177466526067951,-4.7612159162152565,-6562.08
TSRI_15.csv,-1.8028104982433917,-2.6272087789077276,9417.6
WHLM_15.csv,-1.3355344802618887,-2.3064928656637638,-29295.0
FORTY_15.csv,-1.282509412282557,-1.5960031410693925,-5696.46
MSCI_15.csv,11.019030202177516,17.14631480057835,12935569.02
FICO_15.csv,12.516409459533007,15.547318292830187,5370863.23955
CDNS_15.csv,12.884887497293185,13.102396856532792,12105048.45
ADBE_15.csv,12.992244321483009,22.26251370978524,109514484.78663
AMED_15.csv,13.333676867097092,142.9040451241242,3669975.72
MSFT_15.csv,13.456063047404351,15.676986688708999,776904960.0
TDY_15.csv,13.767250449860086,24.39866741754842,7424697.04921
TTWO_15.csv,13.846709202784128,36.919552939749536,11762906.940000001
RDNT_15.csv,13.946149910632688,21.891035898137748,512299.42000000004
SNPS_15.csv,14.241549734499449,14.686721306953382,12566735.75
BR_15.csv,14.87386539142405,22.228624897506094,11100685.08
INTU_15.csv,15.330302929765708,19.607925164694215,50466715.23
AMZN_15.csv,15.63710413205299,966.8528800837495,752586856.97
SLP_15.csv,15.758310219784292,27.392644652672736,347454.0
JKHY_15.csv,15.790870558954907,48.72689446825039,9583866.49
EA_15.csv,16.252995273509935,30.597583324214998,24191370.0
MCO_15.csv,16.267896472878462,20.519606073947255,26986861.916
VRSN_15.csv,16.41359005730494,42.45234073371784,17736665.91963
MAR_15.csv,16.743006869753277,28.05719844328943,36500830.739999995
CACI_15.csv,16.80738988398146,22.380045997646164,3526818.32151
CBZ_15.csv,16.820452820771393,16.397033897995723,1102626.04
ANSS_15.csv,16.839405299175915,24.00911325111343,11960497.503659999
LYV_15.csv,16.859849985116544,31.162149783409436,10123118.950000001
ACN_15.csv,17.00751499146939,20.177589969170423,89618954.91
NBIX_15.csv,17.043838790215528,30.73913271037812,6363961.73
FIS_15.csv,17.19470274903553,-137.89910863611368,33217107.840000004
SCI_15.csv,17.329362008008093,31.10668199152949,7259754.119999999
MTN_15.csv,17.652891684761535,122.26929861480929,8558829.88
WNS_15.csv,17.710457431483093,37.44670985759381,2062480.2000000002
TTEK_15.csv,17.852337369862305,18.852035427658187,2831031.42
GIB_15.csv,18.418352352532708,26.848661696443006,15183747.79
EXAS_15.csv,18.426596193596794,45.88097266594549,7901599.0200000005
FDS_15.csv,18.54748760644939,21.368032129830432,7584577.41963
TCX_15.csv,18.573918526443155,-247.47275744516648,645013.32
DSGX_15.csv,18.7637488017445,17.628636535663205,2020012.2000000002
AMN_15.csv,19.068784504198874,45.69160061122042,2608204.1999999997
USPH_15.csv,19.08569433088938,78.37211148705467,1297294.95
STRA_15.csv,19.196249863229554,156.98789865170383,2434781.14
ARWR_15.csv,19.299402330548666,26.335452722327034,1214793.92
CRL_15.csv,19.373999234147785,27.409778390019376,5342984.640000001
TYL_15.csv,19.407575998353874,23.535991261286586,7075103.90823
ADSK_15.csv,19.558459581502497,30.733001219997647,28243402.83009
EXLS_15.csv,19.74639793317529,66.2751085706265,1781597.32
MOH_15.csv,19.9401682444352,19.92669231184268,7043094.21
G_15.csv,20.014060664161256,49.48851615432286,5092484.31
EDU_15.csv,20.084027873955403,33.53172909779501,7830679.180000001
TTGT_15.csv,20.598707487456092,23.534444101757824,338772.29
CRM_15.csv,20.853057099087735,29.90783754365237,103695750.00000001
NTES_15.csv,20.889814317618782,106.62789701518925,16819955.35213
ICFI_15.csv,21.225404901100475,25.928441280168762,1215954.54
TKO_15.csv,21.301034790615354,64.12241461156847,3220958.85
ADP_15.csv,21.474108411486892,28.79720473937526,56767067.99999999
VVI_15.csv,21.497258787659447,80.79254776387596,1012371.5700000001
GPN_15.csv,21.56669600812805,53.03158457435115,16142472.39
CHH_15.csv,21.875996430805085,35.83298847754448,3994804.16
SPNS_15.csv,22.03748372158298,22.936118765521808,545764.16
LUNA_15.csv,22.357792656566176,30.03513231176462,93652.6
PAYX_15.csv,22.676850848370997,28.279470967702096,23366051.369999997
GDEN_15.csv,22.68302115232604,26.060895683200663,446673.72
IT_15.csv,23.01487491742928,17.624698414709272,11438884.049999999
FCN_15.csv,23.050340325842576,18.93061854866851,2521642.03
MCS_15.csv,23.497966912997285,-196.2772772935346,791085.46
