File Name,Risk Reward 2014-2019,Risk Reward 2019-2023,Market Cap 2019
AGNC_15.csv,-2736.1124382718126,-75.94274751656337,9454969.0
HBCP_15.csv,-17.15128820415694,56.20761205321264,339767.28
SHIP_15.csv,-9.076954553711387,22.151582548893302,20557.8308
SGLY_15.csv,-6.577567792190024,30.56702114866791,12959.1
TREE_15.csv,16.755146043378733,-58.65691542584685,2849072.1
LOPE_15.csv,25.585074298418665,44.58907678282638,4504865.46
DMRC_15.csv,35.488212314944285,25.83079911693892,190850.55000000002
ERII_15.csv,39.114355483827765,23.482106222857233,370567.8
MYRG_15.csv,54.010960505966445,16.455344763501895,470114.7
