File Name,Risk Reward 2014-2019,Risk Reward 2019-2023,Market Cap 2019
DXPE_15.csv,-559.2081154790675,46.10719293459265,513329.5
CAH_15.csv,-492.4683356264577,23.219472544759217,13428200.87
HSIC_15.csv,-157.3258000686601,114.19663474123286,11565598.78
WCC_15.csv,-146.33611913943105,20.7339326681348,2243035.64
VOXX_15.csv,-138.91781321751654,25.500352497427315,89945.79999999999
AMRX_15.csv,-116.44542524912956,97.3755120551201,1621189.8
ET_15.csv,-83.81796814078334,69.72769728114334,34676588.25
LCUT_15.csv,-80.83848932713597,93.85499565601577,207017.08000000002
RES_15.csv,-73.50289977578416,63.07393638423792,2221011.32
DSGR_15.csv,-55.585070988527136,54.180916739019324,286144.2
GEL_15.csv,-54.8004443803164,82.62396653868156,2302507.81
FTEK_15.csv,-53.79304132551435,36.12951196910805,30213.75
LL_15.csv,-48.522182742601885,211.08754648967414,285341.4
ANDE_15.csv,-47.69274575539946,30.7258153313156,883029.0599999999
RELL_15.csv,-46.80945219732499,38.14098831284707,95291.09999999999
OMI_15.csv,-33.08361539902994,24.614942609361023,405371.19
UNFI_15.csv,-28.843268397243,33.01399685908118,560337.96
AE_15.csv,-28.02746385860142,215.52199370144436,169183.98
OBLG_15.csv,-16.40254792007332,46.69472165547717,6376.064
EDUC_15.csv,-6.626043656591639,-21.812850476683717,72432.49
LDWY_15.csv,-6.420424291638704,-28.442674322997217,18115.2
EVI_15.csv,-5.5189384091321445,77.79653205732534,403248.44
ELA_15.csv,-4.621403238755416,15.449128393089476,11843.8676
CHNR_15.csv,-4.166823095254966,-5.789242155577438,42926.635200000004
WILC_15.csv,-3.482377766724053,-3.1860672630112186,92687.0
SBET_15.csv,-3.3221110675403698,-15.46608035144098,5995.08
KEQU_15.csv,-2.639104265299262,-2.6075052898838895,87753.12
CLWT_15.csv,-2.601614074527299,-17.785338457671052,5732.36
TAIT_15.csv,-2.492500918969213,-42.27137457625384,8419.91
JCTCF_15.csv,-1.5952590496197374,-2.251166754056976,29997.09
WSOB_15.csv,-1.4001529086209807,-1.8020429590318436,-744666.8849999999
DIT_15.csv,-1.3557698311236954,-2.2715579198990254,62628.585
POOL_15.csv,14.048868081372028,20.874469458104603,5763925.00494
STE_15.csv,15.365485343354399,24.533988783189763,8799830.0
SYY_15.csv,17.44267210442508,58.816683028876476,32252845.4
CENT_15.csv,18.599373099902998,40.310685342020534,424346.3
CENTA_15.csv,18.722322498270824,42.0628844496246,1396702.0
WLFC_15.csv,18.79372884733244,38.70213427879135,220297.92
NSIT_15.csv,21.63864611076984,15.124479455546016,1452633.0799999998
CPRT_15.csv,22.791610444616666,54.77285119595213,11157835.2
VICR_15.csv,24.390728144254325,43.498396185405994,1067299.74
WSO_15.csv,25.68002139561626,19.840114890471103,4470504.42
IPAR_15.csv,29.199075130251487,26.973047485286237,2053010.44
TEL_15.csv,29.24662921418435,28.708621726705054,25809878.159999996
KAMN_15.csv,29.986561215780455,-107.48192702285924,1559553.02
GIC_15.csv,30.962535774177354,35.6087801790651,916223.4
SNX_15.csv,32.25994827561252,40.83550687806137,4152226.76
AGYS_15.csv,33.67289531414223,16.698965263973374,341257.5
PATK_15.csv,34.70252142896176,21.85739301057273,722514.17
RS_15.csv,37.16407917159714,15.842357750204847,5035183.68
ARW_15.csv,37.212456821595616,30.60130252803387,6062812.6
THRM_15.csv,38.35060955616706,46.75814312083172,1375948.48
NHTC_15.csv,38.70031087375617,-109.79682553019472,218290.84999999998
AIT_15.csv,47.808494693285645,19.802779963737326,2067579.25
ACCO_15.csv,47.99646851078144,92.40748104696179,736645.8
COLM_15.csv,48.93157054013819,108.65798336146264,5716967.42
DORM_15.csv,50.300622362629305,111.75716208058309,2949986.9
GPC_15.csv,50.849017207693215,40.50534309113778,13911285.610000001
VXRT_15.csv,56.60221099902012,33.971712579486244,14139.18
HWKN_15.csv,61.812695959191856,32.0686096522521,444447.0
COR_15.csv,63.021765824001776,18.246816878147325,15778411.850000001
ITRN_15.csv,71.90952538045808,146.3451142066669,770919.0000000001
GWW_15.csv,75.02789355198587,18.79677845067565,15576985.0368
LKQ_15.csv,84.69867258897855,28.475504428210602,7492660.2
LZB_15.csv,89.03263932657919,45.571555582050905,1287439.17
WKC_15.csv,92.08921495814704,58.51416290729899,1430675.6800000002
TITN_15.csv,95.52757272157503,28.295508403382964,310163.28
UVV_15.csv,98.29588093740848,53.829883434728856,1368301.2
FMS_15.csv,102.63206217844112,-125.4293336678998,1376179.2
KOP_15.csv,115.53229081893954,23.790405587480556,375911.63999999996
ZEUS_15.csv,136.90702723340505,19.455726589916104,168312.31999999998
JCI_15.csv,144.76974765149072,26.441665683500112,28183799.5
MSM_15.csv,162.35790665692193,46.881098027800725,3424399.9499999997
AVT_15.csv,168.03244342491004,43.1066922268106,3984338.07
BXC_15.csv,190.83359945331185,20.312143789462265,237182.88
HLF_15.csv,208.48807086568624,-49.4785971135504,9262540.27
SCSC_15.csv,210.57426088403926,54.5852010682991,885433.9
MCK_15.csv,333.65855786349215,14.159000311530116,22091164.32
ASH_15.csv,441.8587263401433,59.55602937485213,4469695.11
BECN_15.csv,471.4857605360941,23.95400262910996,2226125.49
SPTN_15.csv,7701.798138921838,44.183660873514796,630238.56
DPSI_15.csv,,30.462219298423406,
