File Name,Risk Reward
POOL.csv,19.52200103436703
MCK.csv,21.23784211864897
NSIT.csv,21.999061755800856
GWW.csv,22.601746511989255
STE.csv,22.83968106590997
WSO.csv,23.28310264894653
IPAR.csv,23.596629519274245
RS.csv,23.854961936990254
THRM.csv,25.099679177788207
AGYS.csv,25.27229484704209
TEL.csv,25.55993670933637
LZB.csv,25.77476708254915
AIT.csv,25.874002874640542
SNX.csv,26.924116059470222
COR.csv,27.640814516097258
ASH.csv,27.967242039377485
WCC.csv,28.17862187859088
CENT.csv,28.441477395273377
ARW.csv,28.917823002621603
CENTA.csv,29.51537953065071
DORM.csv,31.10250530049393
VICR.csv,31.27830558285692
BECN.csv,31.52296604845558
HWKN.csv,34.12724109045304
GPC.csv,34.359754949028314
LKQ.csv,35.51745045221902
RELL.csv,36.50291829761651
ZEUS.csv,38.27003887658984
SYY.csv,38.3508785505211
GIC.csv,38.49698895396718
ANDE.csv,39.070330760365216
ITRN.csv,39.28175206700959
VOXX.csv,40.094034335540684
CAH.csv,40.25850084548346
MSM.csv,42.518256257628806
JCI.csv,42.673283885655266
AVT.csv,43.46484687390431
DXPE.csv,43.816220844727106
KOP.csv,44.37172821581999
TITN.csv,45.40336205692743
COLM.csv,46.406394124766074
ACCO.csv,47.38824965136314
CPRT.csv,47.48580169104215
LCUT.csv,47.7443059258453
UVV.csv,48.95644720702336
HSIC.csv,49.519055678732705
VXRT.csv,49.84970136981914
SCSC.csv,50.48703671757481
AMRX.csv,52.64972082550825
GEL.csv,60.70646837055264
RES.csv,64.59702223512751
UNFI.csv,65.80369437222133
KAMN.csv,70.54360212196688
ET.csv,70.67142948915416
HLF.csv,73.10712135778503
SPTN.csv,77.63570800482076
LL.csv,80.84206064248335
OMI.csv,83.30051358591506
BXC.csv,96.45117161726503
FTEK.csv,100.45188931560894
WKC.csv,105.21169695861312
FMS.csv,-594.4861226531384
DSGR.csv,-117.73089800662558
NHTC.csv,-95.12904801812876
OBLG.csv,-30.855714687233213
WLFC.csv,-20.92640932778637
DPSI.csv,-16.277212387813005
AE.csv,-13.302872505182915
LDWY.csv,-9.63875257220474
PATK.csv,-8.901250822340375
ELA.csv,-4.296214075916336
CHNR.csv,-4.28860928703713
EDUC.csv,-4.056172163831684
WILC.csv,-3.820181344582883
EVI.csv,-3.0310570833026342
CLWT.csv,-3.0063131030535213
SBET.csv,-2.965397056776739
KEQU.csv,-2.4598999884280572
TAIT.csv,-2.052810472290361
DIT.csv,-1.7767199375703122
JCTCF.csv,-1.7612564115194858
WSOB.csv,-1.3811491614534428
