File Name,Volatility,Risk Reward
DOX.csv,0.013149133752916866,27.15751246039318
JKHY.csv,0.01428217947975447,21.46804013916262
ADP.csv,0.014311633877764227,25.2185850537382
PAYX.csv,0.014630112038602037,29.17230174826552
DGX.csv,0.014664748556308648,40.53864041826932
BR.csv,0.01466607313944709,17.970133057455595
CHKP.csv,0.015495757663169274,23.377076707671762
LH.csv,0.015509606836853523,34.17249943022669
ACN.csv,0.015540541580610988,20.93484591623359
FDS.csv,0.01617689059572958,21.470647374069433
OMC.csv,0.01629918061859863,38.001852983139536
GIB.csv,0.016301349226677638,19.824505258613165
CBZ.csv,0.016891633683384262,25.502433758378476
SAP.csv,0.016903914491968708,32.1214654593337
MSFT.csv,0.016904383101739383,18.44555996203036
ORCL.csv,0.016929003061307735,27.950404219553366
EFX.csv,0.016951042136695467,23.380593950905876
CACI.csv,0.01702385523827394,25.552667697154988
G.csv,0.017155602433619438,32.32214721200242
FIS.csv,0.017365802340685698,35.61399102050036
SCI.csv,0.017794014704377935,20.979876623072844
UNF.csv,0.017795372080142997,27.784273701665718
TDY.csv,0.017826591229782533,23.23586753666865
VRSN.csv,0.017910384435041723,23.240948296638503
CSGS.csv,0.01809523573132459,39.843636216576286
CHH.csv,0.018247116489740086,35.563396802734964
TYL.csv,0.01843043634091789,16.58301836654408
SNPS.csv,0.01844832771844048,17.670764658696175
INTU.csv,0.018516193199241585,17.961792392675374
NHC.csv,0.018916490278793874,55.96701132113437
IT.csv,0.01894265339729823,18.41877195129584
FI.csv,0.01911143782929942,34.75836727918359
ROL.csv,0.019301248876681252,43.90954227798308
RBA.csv,0.019326577532055834,39.265118302070334
ICFI.csv,0.019612580638584887,30.480345780592412
TTEK.csv,0.01967042908303014,27.77955770967769
HI.csv,0.01967444344830413,43.35225398896043
J.csv,0.01969593919719647,44.23773994396413
EHC.csv,0.019722811457025452,30.103985577840298
STN.csv,0.01975534943463216,37.004967608715944
WPP.csv,0.01983770960172699,61.89788363097271
DVA.csv,0.01989552412116349,47.53570335980527
ANSS.csv,0.019978242196422715,22.946384927582613
CRL.csv,0.020131054385750097,25.801931955860773
FCN.csv,0.020178762931952896,33.364495408458616
PRGS.csv,0.020206541154481766,42.5019033029975
MSCI.csv,0.020228420566195966,18.204577845274198
IHG.csv,0.020230069021068966,24.49769236691063
ETN.csv,0.02030571754193286,32.069512295489446
RHI.csv,0.020314752231269374,34.9456824193313
MCO.csv,0.02038794397042123,21.04891101608003
CDNS.csv,0.020390810478722297,15.253849242853487
ABM.csv,0.02055662087179426,46.72721465693716
ADBE.csv,0.020684424004492954,19.19647490179649
CASS.csv,0.020699272411258882,64.88518298889689
GPN.csv,0.020754712787700642,35.65239949882598
MMS.csv,0.020768891849090483,43.6635677425462
V.csv,0.020820905026170764,28.49844116634014
FORR.csv,0.02087780225150495,100.41390183009254
CTSH.csv,0.020893181554310244,34.65275468738127
MAR.csv,0.020923933566508714,24.34424022902321
ACM.csv,0.021004151305363636,41.946234297625665
EA.csv,0.021232321389226035,27.59870503788114
VRNT.csv,0.021312555980882997,78.68339498189061
HRB.csv,0.021329089341746547,49.440112183566065
GEN.csv,0.021438702434561738,59.87290537831869
EXPO.csv,0.021532456420937252,39.07351520819378
OTEX.csv,0.021669367857388287,61.83465810864835
HCSG.csv,0.021770116747080064,166.49837312733942
PTC.csv,0.021807920303771336,23.355596257532913
EBAY.csv,0.02182858146729515,39.23793188860438
MAN.csv,0.021892526045816898,47.877665542802674
IX.csv,0.02199601226458614,39.838905915135136
BLKB.csv,0.022039286576243204,29.910194213767703
FFIV.csv,0.022056613012903195,28.068471198443145
MTN.csv,0.022154005647629777,27.740565638517594
WIT.csv,0.02229088540774849,134.3370356477381
MNRO.csv,0.02230816277006006,73.64744963511714
UHS.csv,0.022461976021911197,35.308581029063866
CIGI.csv,0.022473547604387776,26.23598255580124
IPG.csv,0.022475935354453525,28.41534900578206
RGP.csv,0.02267307851879771,101.4142277990174
SP.csv,0.02318900499196811,43.8501788600055
AKAM.csv,0.02334055352600652,28.94953235265757
TTEC.csv,0.02342838707990745,44.82206407493172
R.csv,0.02342842401138563,42.39074586937487
CVLT.csv,0.023586010153844532,31.28636324808185
INFY.csv,0.02369506128453323,93.26027788382555
ADSK.csv,0.0238859940958305,25.427474547320994
FICO.csv,0.023974244094031285,17.12709782769823
WEX.csv,0.02402490400009424,24.12791262949296
ACIW.csv,0.02403887023325903,46.59335711285529
FUN.csv,0.02408939768687075,41.30859052148892
TTWO.csv,0.024143720867669593,22.133169718304963
KFY.csv,0.024257548265418236,32.835836838202596
CPSI.csv,0.024314728672739067,429.2895818550849
GOOGL.csv,0.024571076266748423,46.65412494587367
MD.csv,0.024724048992529116,2677.0497955276755
TKO.csv,0.02481457607764151,29.381116397406313
NTCT.csv,0.024969261927846348,45.7993172132304
EXLS.csv,0.025154489405647323,31.952644577465115
USPH.csv,0.025326796100872653,30.004173849916494
KFRC.csv,0.025394085388467286,28.11267610698798
ATGE.csv,0.025485060899577968,75.25431845022979
MDRX.csv,0.02549466521244119,74.59862798242337
LAMR.csv,0.025499769878132374,29.690863538033582
ENSG.csv,0.025582934054972833,29.944410716318703
CRAI.csv,0.025714499085206073,37.75951427272242
AMSWA.csv,0.0257280228332208,45.79210018098082
MANH.csv,0.025781210327544265,23.201770025408965
GHC.csv,0.025928350966157383,55.357304991211414
MOH.csv,0.025948582628187222,22.800511905987456
CHDN.csv,0.026112579936511785,35.85053971866658
HURN.csv,0.026220158044533048,46.746340511193104
HSII.csv,0.026327014392946057,61.81956943367268
NSP.csv,0.026486108599130937,32.13348770162886
CRM.csv,0.026505788760157932,26.823650712765684
GEO.csv,0.026600087503484984,123.6790345544961
AMZN.csv,0.026753738065230088,25.583225385608316
KELYA.csv,0.026884001600019525,55.54264025448783
LYV.csv,0.026896218092168238,24.298961487624318
STRA.csv,0.027011010368540905,192.79885410188314
PRFT.csv,0.027093470072261962,25.525372798349327
RAMP.csv,0.027395090256513627,34.803233703819544
FC.csv,0.02742384239737128,29.547016009141604
TBI.csv,0.027747715186604058,55.668917657804094
BFH.csv,0.027849359937321818,95.94078806822395
SHO.csv,0.027903659904270482,51.50275377377284
CLAR.csv,0.027932273050820605,68.05160525147204
TGNA.csv,0.028295044322552976,51.15451068462171
SVA.csv,0.02833232136623621,37.579087177317746
AMN.csv,0.02838601895294335,28.95096395947331
UPBD.csv,0.028486420485647524,48.4112982003314
