File Name,Average Daily Return (15 Years),Volatility (15 Years)
FRHC_15.csv,0.0011216514103473685,0.2094002649287451
HUSA_15.csv,-0.00020019558747175203,0.21604723080363564
OBE_15.csv,-0.00017295411940077,0.7823148183965362
GBR_15.csv,-0.00038091408837082064,0.5517114629585239
IAG_15.csv,-0.00023366139833869148,0.03763324092503851
WTI_15.csv,-0.0004090093173637621,0.044338560850271304
MARPS_15.csv,-0.000441304682344712,0.46298087672958776
CTRA_15.csv,-1.9611789896178955e-05,0.027808251559398534
HLX_15.csv,7.114317555600991e-05,0.04149028199257145
MRO_15.csv,-4.821181519842899e-05,0.030476994595028804
PXD_15.csv,0.0006687687797841679,0.026928172178566048
BTE_15.csv,-0.00037904693450319105,0.12377797454325253
URG_15.csv,0.00022060741611706902,0.04128870546383082
UEC_15.csv,0.0007337971071978977,0.04883447458247381
RRC_15.csv,-5.2296593711087525e-05,0.033792087958986666
EQNR_15.csv,0.00016109701723299175,0.021646870109823756
MUX_15.csv,0.0005458288892634666,0.15932020856959567
VALE_15.csv,4.8859197673944976e-05,0.02918444413744838
APA_15.csv,-0.0002100371891856634,0.03176889286956451
AEM_15.csv,1.9548939302893587e-05,0.026698191336715527
CLB_15.csv,-0.0003440448143697816,0.03021288564841693
DNN_15.csv,1.0694808189271043e-05,0.040755970104699155
COP_15.csv,0.00019869221764357015,0.02202919317630965
ERF_15.csv,-8.235010507329221e-05,0.03242481663898228
EQT_15.csv,2.8871531029484032e-05,0.028837597859110362
BRN_15.csv,-0.00018855797454742085,0.575610617634044
DWSN_15.csv,-5.827009552994422e-05,0.21015721732629983
SQM_15.csv,0.00022643458623905488,0.025582949741365095
SWN_15.csv,-0.00041269541002630916,0.03404996874114765
BATL_15.csv,0.0006252929275973873,1.3507897152784583
CLF_15.csv,-9.740750315345714e-05,0.04308789874250652
MLM_15.csv,0.0004225500280028438,0.021105842895761034
ENSV_15.csv,-0.0009566849941430311,0.29840681439195643
CMP_15.csv,-0.0002325397117870498,0.02170495032235856
SBOW_15.csv,0.0001246928971949668,2.803520905161084
NAK_15.csv,-0.000653590658783898,0.054865478897774905
D_15.csv,6.672368120286265e-05,0.013168975528946386
ASM_15.csv,-0.0005272050307472131,0.0436209889146518
CNX_15.csv,-0.00012580183373578357,0.03346798283038595
NGD_15.csv,1.1122298560151123e-05,0.04051415055870552
NRP_15.csv,0.00041246387312843247,0.1343221882399875
FCX_15.csv,0.00012324883707059975,0.03348364449656478
VGZ_15.csv,-0.00025880984230075565,0.04436899148389298
GFI_15.csv,0.00010692131824918683,0.03368161395634209
ARLP_15.csv,-7.913802822190341e-05,0.030616082453531698
OII_15.csv,-9.400546974502877e-05,0.03563286606246029
MUR_15.csv,-2.8203899111955977e-05,0.031060538664730675
KGC_15.csv,-0.0002971965130507126,0.03116160180283226
DRD_15.csv,7.283182601480753e-05,0.0375005871065612
BVN_15.csv,-7.506823999670065e-05,0.030301092868781535
SCCO_15.csv,0.0004108717019903896,0.023321839225418507
PLG_15.csv,-0.00010434130044323364,0.21145525259455292
SSRM_15.csv,-0.00012292579496486766,0.03367538347782227
PHX_15.csv,-0.0005043286423044302,0.03583018642519405
HNRG_15.csv,-3.5998831251160546e-05,0.03800843239683971
EGY_15.csv,-0.00013702807171778186,0.042420633291264546
EC_15.csv,-0.00011505646106424461,0.025071346960947028
NG_15.csv,0.0002284015804352446,0.03658103551036927
GAU_15.csv,-2.8197359225323737e-08,0.04038968875522025
TNP_15.csv,2.736918131285293e-05,0.07876275887046946
USEG_15.csv,-0.00014371679437841234,0.22122470217792783
CNQ_15.csv,0.00011336137983031236,0.02742387180585979
HP_15.csv,9.762960060033521e-05,0.03016521707455395
PBR_15.csv,-0.00012876057516597594,0.032110340319672186
PNRG_15.csv,0.00021159050780794608,0.8474830910640674
EXK_15.csv,0.00016178750820605714,0.04300288877378178
CKX_15.csv,-7.186171133155561e-06,0.9781375132746127
RIO_15.csv,-7.656479874706967e-05,0.027329438572897942
BHP_15.csv,0.00010764536045848594,0.02207107836491187
NBR_15.csv,0.0004816136839738139,0.9098032010250775
REPX_15.csv,0.0009785725695412584,0.2296090028279946
WPM_15.csv,0.0005341209553992865,0.026937724782314515
YPF_15.csv,-0.0002602728545686439,0.03325548195244154
PDS_15.csv,0.0005086518626078451,0.31028986692018146
DMLP_15.csv,0.00015510111286243244,0.02049403602800352
SNMP_15.csv,-0.0002508553795508295,2.1184937397640438
