File Name,Average Daily Return (15 Years),Volatility (15 Years)
HURC_15.csv,0.00013515281601694795,0.025858161243392228
IEX_15.csv,0.0005627589490930784,0.015877663003694732
INTC_15.csv,0.0003169638505995387,0.019378334916946776
SNY_15.csv,0.00011120129292496728,0.015691824644723604
IFF_15.csv,0.0002579390932586634,0.017095615840359003
SPWR_15.csv,-0.0005692612893877236,0.04476384933257765
OESX_15.csv,-0.0004838124621862061,0.040024345706114316
NR_15.csv,0.00013901643040359346,0.0395668082936337
VGR_15.csv,-5.0155646387883834e-05,0.018857178173548168
XTLB_15.csv,0.0009090872599266664,1.560211238907485
ACHV_15.csv,4.3226535847429304e-05,0.4193218894870149
X_15.csv,5.515604110439831e-05,0.0374123161264858
POWW_15.csv,-0.00011752769024486742,0.044091411128210974
MNTX_15.csv,0.0005721116079810962,0.07565220885815387
CLX_15.csv,0.0002459979910021115,0.013279853253377886
KO_15.csv,6.623203204170203e-05,0.01383310727501059
AGEN_15.csv,0.00014448599242111726,0.09093093499559275
KTCC_15.csv,0.00034133118845214305,0.07176015009995242
LTRX_15.csv,0.0005829773181322828,0.3946449435967172
VECO_15.csv,0.00040753985152930383,0.033296454754343355
GRC_15.csv,3.7091836335267914e-05,0.025259560180274785
INFN_15.csv,-0.00016877856321162454,0.036285782111606754
ADM_15.csv,0.00024012711134502318,0.016730441357941297
SAVA_15.csv,0.00034655130807936807,0.12411163050553932
DOV_15.csv,0.00039372683809402176,0.018150821935460665
FORM_15.csv,0.0002723318799042751,0.030365595374573857
ULBI_15.csv,-0.00018812668638978902,0.08594617007806195
TRMB_15.csv,0.00023047227898165268,0.024158354727665487
SCKT_15.csv,-0.00014240497219886183,0.31289611411586826
TMO_15.csv,0.0007181971353915628,0.016153170151166674
BRKR_15.csv,0.0007476858278281373,0.023711270917069465
USAU_15.csv,0.0003140049527594613,0.28459272863881635
HWM_15.csv,0.00039689089136007993,0.043023378512052894
GPK_15.csv,0.0007905676611170698,0.02530708709853036
WWW_15.csv,-0.0002342836262489989,0.02631746202449599
IRIX_15.csv,0.00030180673221180676,0.35958015399780857
MCHP_15.csv,0.00040501438197559914,0.02256799463876263
IBM_15.csv,0.00016618576059035384,0.015429839043898762
LHX_15.csv,0.0004383955883406898,0.016928825583965402
MT_15.csv,2.2290642325062393e-05,0.04489911712521688
AEHR_15.csv,0.0006370455071296188,0.2942335337644306
HAS_15.csv,0.00014451800877246512,0.019163470638808727
VSH_15.csv,0.000495344012290122,0.024544264153822944
DECK_15.csv,0.0005501610546898572,0.030061533387043163
EMR_15.csv,0.0002496568581589198,0.01736880193669788
FELE_15.csv,0.0003208502042124639,0.02310584422748846
UMC_15.csv,0.0003619104120013983,0.02455148115220089
CECO_15.csv,0.0005497248094459284,0.031311213893296275
OFIX_15.csv,-5.5019159255209615e-05,0.02375195351759127
NVS_15.csv,0.00018873846058653498,0.012158362577494187
AEZS_15.csv,0.00035907469912332957,1.7470447270738791
LSCC_15.csv,0.0010169984906220897,0.031226053749134015
GPRE_15.csv,0.0006527890377994172,0.03921617014888887
BBY_15.csv,0.00026303668060090324,0.025185995529377305
TGI_15.csv,-0.0002475768408597423,0.03756983934711319
LOGI_15.csv,0.00047123585533026535,0.024684814997447277
