File Name,Average Daily Return (15 Years),Volatility (15 Years)
AEO_15.csv,0.00020107196382124215,0.028316165379522695
GES_15.csv,9.407859454135803e-05,0.0386403384558303
JACK_15.csv,0.0003420836475895861,0.02336704309731934
TAST_15.csv,0.00028293937547574366,0.03562619734406456
WEN_15.csv,0.000361038492520116,0.022427020390581524
AAP_15.csv,0.00015397311137332892,0.021158014463244158
GPS_15.csv,0.00010501018912201232,0.02878587287138327
IMKTA_15.csv,0.00041471286828564935,0.022985649851897633
TXRH_15.csv,0.0007205751624439483,0.02186884167190105
SNA_15.csv,0.0005169278309988812,0.01759403625727667
CHS_15.csv,0.00014780812677006594,0.038070772809936856
CBRL_15.csv,0.00033176221456776567,0.021738757033791477
CNXN_15.csv,0.0006953587519529236,0.02612358774036314
SBH_15.csv,0.00022841421521180294,0.027542814543706908
SGU_15.csv,0.0004239127958813871,0.017546438167155638
TSCO_15.csv,0.00046848598238158345,0.021924522247930033
DBI_15.csv,-8.420912781903489e-05,0.038926318014868025
JWN_15.csv,6.294218137736785e-05,0.030902941702958774
FLWS_15.csv,0.0002736181843494556,0.03647952929611082
WMT_15.csv,0.00026883367386787427,0.012300628743782141
GME_15.csv,-7.415771992169695e-05,0.058728356594459755
BJRI_15.csv,0.0003067593667398505,0.03066694953376605
CASY_15.csv,0.0006620241536487992,0.018568673736029117
MCD_15.csv,0.0004074807699054883,0.011952779046189254
BBW_15.csv,0.00042310668307732335,0.04052531187225538
DENN_15.csv,0.00044507395596937727,0.028676972587006515
KSS_15.csv,-7.148953000624125e-05,0.02935695060711604
GTIM_15.csv,,0.5781430049072627
SCVL_15.csv,0.00030169169488769576,0.033111437158226086
HVTA_15.csv,0.00035008057370333745,0.964274681574345
RAVE_15.csv,2.9647646992092547e-05,0.21070005400770273
PETS_15.csv,-0.00022182574029361302,0.029062079464399246
KIRK_15.csv,3.867199344909089e-05,0.044859638041867135
PDCO_15.csv,0.00010120965294668771,0.0194767017659822
BDL_15.csv,0.0005140297833245988,0.908051881820114
TJX_15.csv,0.0003899237724740434,0.019922609726758946
WBA_15.csv,5.746389704519572e-06,0.01819023246492792
IDT_15.csv,0.0011924910284553114,0.04845772230942195
BIG_15.csv,-0.00016520623471905083,0.03334842220705408
DXLG_15.csv,0.000571595434109673,0.511191770728796
LOW_15.csv,0.000605917271151224,0.018166175645923457
ODP_15.csv,0.0007365370967238327,0.14570603862854373
DKS_15.csv,0.0006044880067257452,0.025987638953165058
GPI_15.csv,0.0008797755592448997,0.029430026253605947
ULTA_15.csv,0.0010814561912120269,0.026228469561647802
ORLY_15.csv,0.0009038758781791945,0.017042487017449863
BBWI_15.csv,0.00036897093767729316,0.029082454400561078
COST_15.csv,0.0006669297179133782,0.013282774563466269
AZO_15.csv,0.0007721004929652775,0.015011620364692144
DPZ_15.csv,0.0011690240266015728,0.02113603601901759
JAN_15.csv,-0.00045324067623964126,0.2766808333468257
SAH_15.csv,0.0006954438528301576,0.03513351985431685
CSBR_15.csv,,0.42196986458971475
DLTR_15.csv,0.00032269178925492525,0.021771638502145287
CONN_15.csv,-0.00019821130678265853,0.04715298805096787
PAG_15.csv,0.0007784475038699057,0.02607868683927603
VLGEA_15.csv,-0.00018983699340169302,0.021132891803268872
RUSHA_15.csv,0.00044949034344909933,0.02523870543849218
BKE_15.csv,0.0002001842560874767,0.026687367596829673
FAST_15.csv,0.00015194802253049033,0.02123698673736284
NATH_15.csv,0.0004719945414985993,0.19539260337870518
RRGB_15.csv,-8.119255038863127e-05,0.03708231499383
FL_15.csv,0.00035477941452777273,0.02744945769140778
SBUX_15.csv,0.0006039449946353415,0.01978701754611372
LAD_15.csv,0.0012207248615514477,0.034359869305752466
CVS_15.csv,0.0002620611606469758,0.01588954002734008
DDS_15.csv,0.0012063815631353503,0.03573703771244756
ANF_15.csv,0.00034113722306150507,0.03465557445921729
SPH_15.csv,-0.0001929327461716035,0.017121743109649066
CRI_15.csv,0.0003602633751660367,0.020612319184590767
BGI_15.csv,0.0005199070510550907,0.7551754561978704
YUM_15.csv,0.00037294591893632933,0.016408053810147618
HD_15.csv,0.0007064702648413856,0.015968220852807236
M_15.csv,0.00016053207529420632,0.03129903179591777
BGFV_15.csv,2.588926001911851e-05,0.043579779717275724
KMX_15.csv,0.0005890313037650863,0.024349557103146683
PSMT_15.csv,0.00034247059425984716,0.02077681888290625
CAKE_15.csv,0.0003230437431323008,0.025723107687885202
CTRN_15.csv,0.00018731553573525517,0.03382164318539022
MGRC_15.csv,0.0004532637313099386,0.022167776507995174
HVT_15.csv,0.0003514098879144889,0.025559074817435006
PRTS_15.csv,0.00020285906418804345,0.07733900756831694
BYON_15.csv,0.00024207163055756098,0.04665711852591331
ZUMZ_15.csv,0.000257485850328365,0.0333349097730557
EAT_15.csv,0.00035701803762400175,0.0303114804757462
GLP_15.csv,0.00035323181571111917,0.025029517401273692
CLMB_15.csv,0.0005316715949263973,0.16678180903596437
CATO_15.csv,-0.0001954910495368667,0.025818000533582564
RICK_15.csv,0.0006943145875188961,0.030609354541736182
SLB_15.csv,3.4897623694130075e-05,0.023873610484953553
ARKR_15.csv,4.8436923620220895e-05,0.5090541399282691
SIG_15.csv,0.000674978376492108,0.035074046595266764
RUSHB_15.csv,0.000470535952652007,0.1851710865495438
GCO_15.csv,0.00019191016865849342,0.03422465553813205
PZZA_15.csv,0.00036441485813787367,0.023573639340051983
WMK_15.csv,0.00017055105058649822,0.017254101424046705
PLCE_15.csv,7.877705997971773e-06,0.033005872269729696
CAL_15.csv,0.0003317869836605425,0.03680457882233735
BH_15.csv,0.0008712572046911671,0.3127142294023064
WINA_15.csv,0.0009524960713065411,0.21999151152645574
AN_15.csv,0.0007018666607929713,0.022743554445133426
ETD_15.csv,0.00020770300009420595,0.02697979989428091
HZO_15.csv,0.0006581383583492695,0.03728351330292269
DRI_15.csv,0.0004549003475209368,0.021416442301135825
LULU_15.csv,0.0011095724764074166,0.029548145960052105
TGT_15.csv,0.00037485425306171827,0.018036830263502595
ROST_15.csv,0.00039823365341629113,0.021996841982969535
HIBB_15.csv,0.00039747298006553855,0.030735425265949086
ABG_15.csv,0.0010258119109325392,0.03078686008166264
KR_15.csv,0.00014410369321460337,0.01862302540892533
WSM_15.csv,0.0008457638670378298,0.025990411475594197
CMG_15.csv,0.00094768186845684,0.0366102792856577
URBN_15.csv,0.0002158271267831413,0.02751364705472137
