File Name,Risk Reward
CVGW_10.csv,23.495447537103786
SMG_10.csv,38.85771413698204
SEED_10.csv,42.92379240781028
CALM_10.csv,53.44868211527318
CRESY_10.csv,59.18189887758581
CDZI_10.csv,61.51367921787069
ALCO_10.csv,154.03905891403457
BTI_10.csv,-356.5822235854158
