File Name,Risk Reward
TYL_10.csv,14.207832646662832
JKHY_10.csv,15.347800286051177
INTU_10.csv,16.359998536326547
GIB_10.csv,17.726557056780347
WEX_10.csv,18.244558593070586
MSCI_10.csv,18.781079703890654
MELI_10.csv,18.914284821294444
SNPS_10.csv,19.26562363405162
MTN_10.csv,20.242728136071186
NTES_10.csv,20.464793032005932
MSFT_10.csv,20.50847182454141
IHG_10.csv,20.65418839401776
CHDN_10.csv,20.85086100586518
ACN_10.csv,21.235728918468233
USPH_10.csv,21.301207116835652
URI_10.csv,21.310321782546193
ANSS_10.csv,21.314286210953124
FDS_10.csv,21.371639699150958
BKNG_10.csv,21.40435262246271
PTC_10.csv,21.79839840604548
EXLS_10.csv,22.47153978638089
TDY_10.csv,22.500239924544992
IRBT_10.csv,23.001641849173286
ADSK_10.csv,23.100090811566464
EHC_10.csv,23.115873217876658
DOX_10.csv,23.83957081076928
CRL_10.csv,24.416702914650525
EFX_10.csv,24.967158191941284
LAMR_10.csv,26.333194975007316
RAMP_10.csv,26.46199498522225
MLCO_10.csv,27.905660185826143
FUN_10.csv,28.037716041690427
AKAM_10.csv,29.60740326114238
V_10.csv,29.73151891970285
BYD_10.csv,29.95541785791215
MANH_10.csv,30.017668058703798
KFY_10.csv,30.361174627512483
BFH_10.csv,30.382605326481432
ORCL_10.csv,32.552036576413
MNRO_10.csv,32.65007248326013
MCRI_10.csv,32.943169011082695
TTGT_10.csv,33.45534971889558
ALKS_10.csv,34.40518960830617
CVM_10.csv,37.720726009663586
HI_10.csv,37.978678134866556
SLS_10.csv,38.06799634849327
GAIA_10.csv,38.384925526443446
PLUR_10.csv,39.7159848514043
AMSWA_10.csv,39.7283428241774
LXRX_10.csv,39.947112260802804
DDD_10.csv,40.34346686689852
EBAY_10.csv,40.57216491222994
MMS_10.csv,41.36863611188951
VVI_10.csv,41.983703214544946
EXPO_10.csv,43.93740616602238
MGM_10.csv,44.277006641371905
MAN_10.csv,45.10373410389806
PRGS_10.csv,45.71799179495248
CSGS_10.csv,45.9023841618312
WW_10.csv,46.269832515788494
CLAR_10.csv,47.94802657729508
SBRA_10.csv,49.51184126732407
DGX_10.csv,49.706057069014726
TCOM_10.csv,50.48921839267091
KELYA_10.csv,51.75147648097186
SP_10.csv,53.26860638139872
NHC_10.csv,53.5971754022402
LNW_10.csv,58.15155280209642
PENN_10.csv,61.26414799584116
CCO_10.csv,65.45406505537763
CCRN_10.csv,68.06114876021428
PRDO_10.csv,69.05635461895719
GIGM_10.csv,70.42319732653115
GEG_10.csv,72.03886862471316
MD_10.csv,79.33434769360959
VSEC_10.csv,80.15807869142017
GEO_10.csv,80.17691884991353
UPBD_10.csv,80.62649971019346
SNCR_10.csv,87.03960330954459
STN_10.csv,97.90860921971684
ENZ_10.csv,102.3381824281528
HGBL_10.csv,
MCHX_10.csv,118.34680062301433
APPS_10.csv,169.5601415868335
MYGN_10.csv,258.80269309816066
LSAK_10.csv,264.19783216908485
ARC_10.csv,269.3420926433936
CYH_10.csv,566.8218650526599
CCEL_10.csv,
WAVD_10.csv,
AMZN_10.csv,13.957985267016161
EXAS_10.csv,15.393189427482826
BR_10.csv,16.0353650679807
CDNS_10.csv,16.787423648759262
MODV_10.csv,17.068146992005193
FIS_10.csv,17.35685024853142
ADBE_10.csv,17.632229535006623
SCI_10.csv,17.913096456752893
FICO_10.csv,18.01449997062173
TTWO_10.csv,18.6870200236051
IT_10.csv,18.75457194552492
VRSN_10.csv,18.94859700717226
CHKP_10.csv,19.69236107106586
INCY_10.csv,19.76119261721687
NFLX_10.csv,20.209836090021636
NBIX_10.csv,20.252883041446264
AER_10.csv,20.675089276677678
MCO_10.csv,21.32849763282814
LYV_10.csv,21.574720859588503
LPSN_10.csv,21.956369101714724
MAR_10.csv,21.9737421338252
UNF_10.csv,22.041471642599628
FFIV_10.csv,22.19926872043349
ADP_10.csv,22.562534430841406
ASGN_10.csv,22.76010896348021
TKO_10.csv,23.059755575118775
CNK_10.csv,23.493088566113297
MOH_10.csv,24.23436971409255
AMN_10.csv,24.69338549286316
CNTY_10.csv,24.69858440856503
BLKB_10.csv,24.75780702659816
LVS_10.csv,24.821762307547772
IPG_10.csv,25.516392836511624
CRM_10.csv,25.602315090344383
CIGI_10.csv,26.012894204707457
EA_10.csv,26.396478714309364
BBSI_10.csv,26.489457362088658
TNL_10.csv,26.503962769523707
PDFS_10.csv,26.73557946106223
HCKT_10.csv,26.81385543359287
G_10.csv,26.830880587449627
NSP_10.csv,26.93184305707928
PRO_10.csv,27.142741189334636
PRFT_10.csv,27.229663811834143
CVLT_10.csv,27.43173633178598
CACI_10.csv,27.671090699624397
BFX_10.csv,27.828040308985194
GOOGL_10.csv,27.849116442713267
CGEN_10.csv,28.38352853285301
PAYX_10.csv,28.87702514889615
CTSH_10.csv,29.0124890688526
KFRC_10.csv,29.020103586266302
EXEL_10.csv,29.033362151990683
FC_10.csv,29.111976152880796
GPN_10.csv,29.407170198617212
OMC_10.csv,29.487112112548154
TTEC_10.csv,29.932274158893044
SVA_10.csv,29.941083904449286
SAP_10.csv,29.94217548834902
PEGA_10.csv,30.196131187553522
MSTR_10.csv,30.51508510732061
UHS_10.csv,30.574130007803817
THC_10.csv,30.62860690145894
SGMO_10.csv,30.81348889789266
GDEN_10.csv,31.916923750444724
TELL_10.csv,32.90661694879819
WTW_10.csv,33.26266720767094
HRI_10.csv,33.37642676956671
HCSG_10.csv,33.45750246605473
RHI_10.csv,33.50786397625994
ICFI_10.csv,33.607855686501054
AMED_10.csv,34.259138036324536
RDNT_10.csv,34.30337610052512
LGFA_10.csv,34.45412696029521
HEES_10.csv,34.794624100235005
ARWR_10.csv,34.94532580139977
CHH_10.csv,35.087415161936846
CBZ_10.csv,36.25210106011697
NTCT_10.csv,36.30363984456597
ENSG_10.csv,36.84571061961024
EVRI_10.csv,36.86056752519625
LH_10.csv,36.9146954196157
IX_10.csv,37.086429603522674
MCS_10.csv,37.83055715549652
FI_10.csv,38.32803718660811
CTLP_10.csv,38.40466259045905
TTEK_10.csv,38.59334662545268
OPCH_10.csv,38.92581720843273
MITK_10.csv,38.983148093019786
SNDA_10.csv,39.187868497317616
TBI_10.csv,39.621326315842495
ROL_10.csv,39.63227155581992
SHO_10.csv,39.88393101278774
WYNN_10.csv,40.573407708171096
ACIW_10.csv,40.81364553849965
MA_10.csv,41.27968324588249
VRNT_10.csv,41.97013412274632
UIS_10.csv,42.04622954533997
OCUP_10.csv,43.20002392871884
BGC_10.csv,43.84751046588954
BIDU_10.csv,44.00357187953902
EDU_10.csv,48.187117200293216
DSS_10.csv,49.806106542842706
GHC_10.csv,50.2297145908504
CRAI_10.csv,50.51590930380199
FORR_10.csv,51.778285242296924
LRN_10.csv,52.07621823849511
DXC_10.csv,52.133319447231564
OSPN_10.csv,52.50902915776882
HSII_10.csv,53.59326479165194
RBA_10.csv,53.768945711509474
TGNA_10.csv,54.867894274687536
SCOR_10.csv,56.88267241452633
SMSI_10.csv,57.55107441692089
ETN_10.csv,58.2392940950127
EGIO_10.csv,58.466865411867104
STGW_10.csv,60.518406158816475
BKD_10.csv,61.848340565221704
GEN_10.csv,65.27076227861205
HURN_10.csv,65.38599456587792
TGH_10.csv,65.84563004319347
OTEX_10.csv,68.11158955926116
LQDT_10.csv,73.11321168875475
HSON_10.csv,89.40889612863475
ATGE_10.csv,98.98657390544373
CPSI_10.csv,102.35649420324337
ENG_10.csv,112.21429437861356
RGP_10.csv,113.63508872030243
NVRI_10.csv,120.98568867830387
RIGL_10.csv,131.17229688066618
FKWL_10.csv,
NTWK_10.csv,42.56279884296786
YTEN_10.csv,43.743815388745176
SIFY_10.csv,44.48524984252586
WPP_10.csv,44.82980794509258
LSTA_10.csv,47.27544419393551
CASS_10.csv,47.62786647307985
ABM_10.csv,48.476338056365414
FCN_10.csv,54.60102326816872
RGS_10.csv,69.99077635977547
R_10.csv,70.36947380140235
J_10.csv,76.32825720982687
HRB_10.csv,80.62785306278218
MDRX_10.csv,84.83129490268807
DVA_10.csv,87.21251706065014
APEI_10.csv,92.90893335558168
INOD_10.csv,93.56494674026054
ACM_10.csv,149.241686439214
NCMI_10.csv,188.6727765667257
DHX_10.csv,191.26923821811596
WIT_10.csv,198.66180705083175
AROC_10.csv,201.19785260112357
TISI_10.csv,202.77282675675315
STRA_10.csv,215.3095686832246
GSL_10.csv,310.9427534413563
INFY_10.csv,965.2179120005828
DSX_10.csv,-648.8840191420975
UTI_10.csv,-412.55394869324624
AWH_10.csv,-291.77478216535064
GURE_10.csv,-167.27982081318578
INUV_10.csv,-161.99722121498993
CNVS_10.csv,-151.59863588886074
ANTE_10.csv,-126.93760790264659
CSV_10.csv,-119.40253830859653
MGIC_10.csv,-118.18258764736242
IGC_10.csv,-102.53356019207088
TCX_10.csv,-86.64038586004135
HHS_10.csv,-67.13485939645716
LINC_10.csv,-61.63092038591724
PBI_10.csv,-59.47725094669743
MIND_10.csv,-50.65408620334079
WYY_10.csv,-49.63364877191804
IDN_10.csv,-47.39646773605162
HSTM_10.csv,-47.2403919085142
PTIX_10.csv,-38.22796964684797
SRL_10.csv,-34.90343645694501
PMD_10.csv,-32.878380619671624
SLP_10.csv,-31.684152983277126
ERNA_10.csv,-28.768279356544948
EGAN_10.csv,-28.508490390019837
USIO_10.csv,-27.862380349015567
DOMH_10.csv,-27.307777566607374
FLL_10.csv,-24.84683947914189
PERI_10.csv,-22.990607924117622
TCRT_10.csv,-22.02132791559544
MNDO_10.csv,-21.023850907460073
PWFL_10.csv,-19.854439268897192
PAR_10.csv,-18.323997974458067
DSGX_10.csv,-16.518325233209925
NCTY_10.csv,-16.20971355730904
RCMT_10.csv,-16.131300709120165
LUNA_10.csv,-15.672277723878885
WNS_10.csv,-15.020535784268963
STRM_10.csv,-13.570302252023453
AWRE_10.csv,-13.399363620837184
III_10.csv,-12.473517960914666
NTIP_10.csv,-11.924802328169852
SRT_10.csv,-11.415769966542133
CAPR_10.csv,-11.330980411117672
GVP_10.csv,-10.859668736171882
CXDO_10.csv,-7.013488111032653
RHE_10.csv,-6.954127222715097
AXDX_10.csv,-6.459795225096693
AEY_10.csv,-6.355126988986746
TIPT_10.csv,-6.315191973866674
BLIN_10.csv,-4.3107076650671985
SPNS_10.csv,-4.282574942834754
PRG_10.csv,-4.147264710993788
GRVY_10.csv,-4.079792993426096
LIVE_10.csv,-4.009738414948144
PDEX_10.csv,-3.8156346651792896
CSPI_10.csv,-3.7479927009523855
AACG_10.csv,-3.7195158304800513
WLDN_10.csv,-3.6687386246760147
BOSC_10.csv,-3.4015300719140513
MPU_10.csv,-3.032237572498577
JOB_10.csv,-2.7879501748654385
SSY_10.csv,-2.752246647284017
MHH_10.csv,-2.7365327426654615
AMS_10.csv,-2.7254892195014158
DLHC_10.csv,-2.6190443673792263
RCG_10.csv,-2.58704358753728
ISDR_10.csv,-2.3859291324867664
SGRP_10.csv,-2.0858078813224403
DXR_10.csv,-2.071496068820994
KELYB_10.csv,-1.9615116630546696
CPHC_10.csv,-1.96055913862499
FORTY_10.csv,-1.7650414757223225
TSRI_10.csv,-1.684044794170139
WHLM_10.csv,-1.3617006826400317
