File Name,Risk Reward
TREE_10.csv,15.308738539156408
LOPE_10.csv,24.521848567540133
MYRG_10.csv,34.50433779997257
DMRC_10.csv,48.906898231073605
ERII_10.csv,55.29402825253627
AGNC_10.csv,508.3361163441991
HBCP_10.csv,-9.72210092166161
SHIP_10.csv,-5.392518380336216
SGLY_10.csv,-4.171431336114755
