File Name,Volatility 15Y,Volatility 2014-2019,Volatility 2019-2023,Risk Reward,Market Cap 2019
GPC_15.csv,0.015670570847498257,0.011804357995243896,0.01944959040297021,42.64574447278147,13911285.610000001
STE_15.csv,0.01657915078688686,0.013025649909669082,0.018123971640174787,24.967848910367373,8799830.0
SYY_15.csv,0.016702667977928517,0.011077983726480367,0.02348440472985072,53.922376641620076,32252845.4
MSM_15.csv,0.016771570210610584,0.014404569639974241,0.017126314760484526,43.41758288525697,3424399.9499999997
MCK_15.csv,0.01703318680770283,0.016990653865300725,0.01856069531459204,23.142417279507043,22091164.32
GWW_15.csv,0.01734566992053771,0.016644316530124947,0.019738715587888676,25.71993173128945,15576985.0368
CAH_15.csv,0.01768132141246192,0.016459626436828866,0.01946408673815673,44.317669145042686,13428200.87
COR_15.csv,0.017688532056321163,0.015649280550579462,0.01752137122333554,27.379602247933896,15778411.850000001
HSIC_15.csv,0.017820678346348626,0.019434087541859976,0.019866636525754086,55.204244257600486,11565598.78
UVV_15.csv,0.018319333332926777,0.018234490372769543,0.01798161913905082,48.05394236129111,1368301.2
FMS_15.csv,0.018398300088831535,0.014728035573545817,0.01958477077561438,-632.8233796182701,1376179.2
WSO_15.csv,0.018626361886516545,0.01291360120008309,0.022820877348842687,28.526280821202977,4470504.42
TEL_15.csv,0.018686673041748578,0.013235709525931557,0.01980754572778238,27.093084683309105,25809878.159999996
JCI_15.csv,0.018757742979099663,0.013784492980225323,0.018573958087886498,42.25517895451445,28183799.5
ARW_15.csv,0.01955219808121374,0.01532300521802757,0.020243711380447872,29.940575488462326,6062812.6
POOL_15.csv,0.019732245763397823,0.013366607924422022,0.022515579730286117,22.193499099077687,5763925.00494
AVT_15.csv,0.019878595284735397,0.015043822506920148,0.021882903490382726,47.847296840752186,3984338.07
AIT_15.csv,0.019919157314201002,0.01512837213743167,0.024257379985088662,31.50914014911518,2067579.25
ITRN_15.csv,0.020328611890518756,0.015031287444984023,0.02420612628519652,46.77442101599143,770919.0000000001
RS_15.csv,0.02186179291275762,0.016216246298076865,0.020594486286852502,22.47211326377735,5035183.68
LKQ_15.csv,0.0219550566478991,0.01640365763097549,0.024165850978226794,39.093928497652556,7492660.2
COLM_15.csv,0.022033975650885877,0.022919406114261628,0.02218251827330059,46.71924404297074,5716967.42
KAMN_15.csv,0.02241902888002533,0.01256906847504417,0.028242693516058424,88.86831561310824,1559553.02
ASH_15.csv,0.02272854584319229,0.01778271684422311,0.01918308056904439,23.60458346243197,4469695.11
CPRT_15.csv,0.02314486527200008,0.01874298245932511,0.027490993042765297,56.4026546958492,11157835.2
SCSC_15.csv,0.023797050492592214,0.019425702252468438,0.028112975260185826,59.64356022369666,885433.9
HWKN_15.csv,0.024116393290332716,0.018688473871826778,0.028902254574004384,40.899739775768474,444447.0
SNX_15.csv,0.02415883316938622,0.020865928969060893,0.028286086175375022,31.52378518094307,4152226.76
RELL_15.csv,0.024370331045984902,0.01597859558166336,0.030338685466147045,45.442573379006575,95291.09999999999
CENT_15.csv,0.024506769058246412,0.024293353244446664,0.023046851540758913,26.74716138919781,424346.3
BECN_15.csv,0.024602493764342443,0.01995818831604568,0.030179906029664,38.66925695546885,2226125.49
CENTA_15.csv,0.024856164559861182,0.02372678856658849,0.022583186137089782,26.816337984980624,1396702.0
WCC_15.csv,0.02582743375263236,0.017959544939125764,0.032155367223564366,35.08261575804855,2243035.64
SPTN_15.csv,0.02601493276156489,0.026736453465858238,0.029877809336078604,89.16359318316282,630238.56
WKC_15.csv,0.026841945923362705,0.02114422595253534,0.03101411756902834,121.56525269918362,1430675.6800000002
ANDE_15.csv,0.02697733392269512,0.025025082514862882,0.030462515851989478,44.11779805745885,883029.0599999999
IPAR_15.csv,0.02700511992610758,0.01887026702957931,0.026624203422536328,23.263790945065267,2053010.44
NSIT_15.csv,0.027398358280764108,0.021130466689129816,0.021036985013800184,16.89130157843679,1452633.0799999998
DORM_15.csv,0.027500110829915613,0.01766752254619257,0.0228732148924871,25.869506193371944,2949986.9
ET_15.csv,0.028664274791504726,0.036619356875113133,0.02536852098751801,62.5457875789291,34676588.25
THRM_15.csv,0.02910227523524828,0.02268582945328618,0.026259941536203712,22.64826727320191,1375948.48
GIC_15.csv,0.029176950362011407,0.0323575133919694,0.027988860155189293,36.92938524621647,916223.4
GEL_15.csv,0.029236551628073204,0.021372664956912542,0.04106237249053951,85.26147845778176,2302507.81
KOP_15.csv,0.030665445515850643,0.026277986249100063,0.03630214135456204,52.52781176794926,375911.63999999996
HLF_15.csv,0.031022821509662672,0.029225015280887966,0.030248263551399833,71.28182952751993,9262540.27
UNFI_15.csv,0.03216539399718588,0.029149160119184513,0.046109071366316916,94.32955306692386,560337.96
LZB_15.csv,0.03266108908689355,0.021432862513664122,0.02651749829980719,20.926501883358675,1287439.17
LCUT_15.csv,0.03281580497500983,0.02400746891732378,0.03798846687463704,55.27010492345749,207017.08000000002
TITN_15.csv,0.03294496572051376,0.029946292575083674,0.034220711277828844,47.161540769956915,310163.28
AGYS_15.csv,0.03359801814747676,0.02046075709924082,0.032384531461500686,24.35951501621,341257.5
DXPE_15.csv,0.03364670529577011,0.036321055390263486,0.03478458035882594,45.29801184382471,513329.5
VICR_15.csv,0.035707941238848386,0.03152254696517521,0.04001826152135104,35.053922722313494,1067299.74
RES_15.csv,0.0358306747815504,0.029596369959444403,0.04325565302533414,77.98308006499579,2221011.32
ZEUS_15.csv,0.03587774885040051,0.03405758804728285,0.03725153652626198,39.73542924939779,168312.31999999998
OMI_15.csv,0.03605867396882482,0.02882367903493037,0.05527967497024652,127.70367872831858,405371.19
