File Name,Volatility 15Y,Volatility 2014-2019,Volatility 2019-2023,Risk Reward,Market Cap 2019
MCD_15.csv,0.011952779046189254,0.010266973960270508,0.01453895226595616,30.365279987518548,135726414.6
WMT_15.csv,0.012300628743782141,0.011784659371117471,0.013918234720628666,40.397444378194834,271176968.40000004
COST_15.csv,0.013282774563466269,0.011454172805776422,0.014949948336376178,19.795455851917357,90194727.99509999
AZO_15.csv,0.015011620364692144,0.013789325034487087,0.017800232708138086,20.095659023893646,21133887.8959
CVS_15.csv,0.01588954002734008,0.014226246862319741,0.017762575795685343,45.57094579067849,84807990.42
HD_15.csv,0.015968220852807236,0.01353232534508898,0.01950704768563898,23.377161758261376,194741922.48
YUM_15.csv,0.016408053810147618,0.015464595899576095,0.016337329447959247,32.00782615226694,28556894.88
ORLY_15.csv,0.017042487017449863,0.01606760841579084,0.01757091034726542,16.74020515755626,26965859.80956
SPH_15.csv,0.017121743109649066,0.015002376560161254,0.02126675157885551,-467.81545639993925,1198131.52
WMK_15.csv,0.017254101424046705,0.017426292834739204,0.01904328332617388,59.601814722060105,1285186.44
SGU_15.csv,0.017546438167155638,0.015529897030509915,0.020049111521220776,34.746699772682575,490093.94999999995
SNA_15.csv,0.01759403625727667,0.013677645266292055,0.01940752100736488,28.9068283172159,8210868.27682
TGT_15.csv,0.018036830263502595,0.01666251699394134,0.022124769158107294,41.109409444110995,34670650.96
LOW_15.csv,0.018166175645923457,0.014647077357164829,0.020916336967388163,27.069674261566714,74088842.39
WBA_15.csv,0.01819023246492792,0.015931717893592042,0.02169907768094377,126.40178623366381,64191997.800000004
CASY_15.csv,0.018568673736029117,0.017236004986973995,0.020587772503157062,24.750231305506443,4621873.5600000005
KR_15.csv,0.01862302540892533,0.021484763052281943,0.018541991893044427,54.99814237147074,21778383.900000002
PDCO_15.csv,0.0194767017659822,0.017510314858360375,0.024518485010576612,83.46307266904027,1907625.86
SBUX_15.csv,0.01978701754611372,0.018064599115335724,0.019414947561537634,23.781707016050305,79969055.99999999
TJX_15.csv,0.019922609726758946,0.018079462838238403,0.019993480184840796,32.090792747052646,55072255.699999996
CRI_15.csv,0.020612319184590767,0.01599381598156667,0.02398881372201698,41.823859624451224,3729816.15
PSMT_15.csv,0.02077681888290625,0.017990331214432526,0.02106125950051591,37.69817435091478,1796647.56
VLGEA_15.csv,0.021132891803268872,0.018593247379922982,0.01770423971343152,358.54138882172555,274535.46
DPZ_15.csv,0.02113603601901759,0.016155423990670877,0.022868812681617952,16.45398768956486,10120063.5
AAP_15.csv,0.021158014463244158,0.019575985521208296,0.02453109158470833,63.85248512491091,11511420.479999999
FAST_15.csv,0.02123698673736284,0.020561502361180043,0.023102493564510527,55.58086320341147,14698221.819999998
DRI_15.csv,0.021416442301135825,0.014627113284700509,0.02778578661120267,40.67124175407321,12402312.3
CBRL_15.csv,0.021738757033791477,0.013692274968399192,0.028559957971856134,50.26399754480498,3861782.87966
DLTR_15.csv,0.021771638502145287,0.01714157070010877,0.023521207418262878,40.17693784183738,21702864.0
TXRH_15.csv,0.02186884167190105,0.01725968597566661,0.0265067634924277,27.650138303859674,4248379.76
