File Name,Volatility 15Y,Volatility 2014-2019,Volatility 2019-2023,Risk Reward,Market Cap 2019
D_15.csv,0.013168975528946386,0.010248258029672754,0.017212042939086316,112.04827403055577,46727748.14000001
TTE_15.csv,0.018473083765895085,0.014280954052082843,0.021796402087483378,102.19124662335533,9277525.76
E_15.csv,0.01926019950589482,0.015379785891730736,0.020977646154565245,230.06315895157792,1230831.0
DMLP_15.csv,0.02049403602800352,0.020388676516632124,0.023588367891035765,64.50477421921418,485491.19999999995
MLM_15.csv,0.021105842895761034,0.017870525553877782,0.02440810093954885,37.887275784098655,10719989.28
VMC_15.csv,0.021292595897404943,0.016816478777180413,0.020881280903856672,38.76079992076659,12886564.32
EQNR_15.csv,0.021646870109823756,0.01847369983925469,0.024532700181832214,61.87502787790995,1755241.32
CMP_15.csv,0.02170495032235856,0.01732288452252998,0.027516987676789353,4300.132672459848,1403842.44
COP_15.csv,0.02202919317630965,0.019042470365400396,0.02816762595403815,63.59234644358229,72965717.96000001
BHP_15.csv,0.02207107836491187,0.01969400362763916,0.022433152890518955,63.754386903559514,3534891.7399999998
NEM_15.csv,0.022797552817938223,0.02257738858121142,0.021801096935703757,81.74262444066909,18366116.799999997
SCCO_15.csv,0.023321839225418507,0.01888195521015904,0.024367828626029493,35.68943814950226,23338198.36
WFRD_15.csv,0.02439349682375302,0.013205471860512583,0.025488932035750672,28.668538676507954,
EC_15.csv,0.025071346960947028,0.024713561943857733,0.029370939845884576,144.23656600545945,30286.4
GOLD_15.csv,0.02519149687482737,0.026154096202146107,0.022863372300012928,169.41880487635606,15295468.299999999
SQM_15.csv,0.025582949741365095,0.022945108533939922,0.03186019158580531,57.37210279076895,1956238.2000000002
EOG_15.csv,0.026084891676108415,0.023473437428520552,0.030467207098504784,60.45826542004734,52545010.83
CCJ_15.csv,0.026158957017058584,0.023320763429044364,0.030017820353986167,54.198422969103646,4508082.2700000005
AEM_15.csv,0.026698191336715527,0.025841743475860778,0.024196462323950254,64.3762403110186,9440645.61
PXD_15.csv,0.026928172178566048,0.021975025928586252,0.02997675790641371,28.949483002302973,22893046.6
WPM_15.csv,0.026937724782314515,0.024133669991163315,0.02292838924152313,25.5594428419535,8568987.700000001
OXY_15.csv,0.02723473258285451,0.015798641774502662,0.04003925646949797,105.96255178079372,46811612.0
RIO_15.csv,0.027329438572897942,0.01999109905468727,0.021519776766757998,53.88133937269443,5591135.350000001
CNQ_15.csv,0.02742387180585979,0.02195312450525584,0.030586473466464932,59.5728157603566,29830922.979999997
HAL_15.csv,0.027726267427376026,0.020233389036330013,0.035632706448383546,64.0961990372008,23916055.8
CTRA_15.csv,0.027808251559398534,0.021200100582668996,0.025454972307942417,63.137774654406485,10145665.4
EQT_15.csv,0.028837597859110362,0.02657684529116669,0.037619735845789704,82.8508872216769,5072649.3
DVN_15.csv,0.029124544045899006,0.026195071437013516,0.037780860523703566,118.3736167790231,10866922.0
VALE_15.csv,0.02918444413744838,0.03171377826994445,0.028401911848163017,60.01810858622263,16315847.31
NGS_15.csv,0.02976587051069135,0.023709481123921735,0.03274973653483618,59.149781605157145,232302.07
HP_15.csv,0.03016521707455395,0.023803507182299642,0.03800964752299981,68.37439511723348,5239275.899999999
CLB_15.csv,0.03021288564841693,0.023044494976491418,0.04087856606070394,288.3762048238285,2649280.11
BVN_15.csv,0.030301092868781535,0.02945611368901044,0.032038770975982435,83.65611002251478,2285777.12
MRO_15.csv,0.030476994595028804,0.028208330300499806,0.03732714281664827,86.16299856857852,12236382.72
EPM_15.csv,0.03055307016993632,0.02605591513612707,0.03704259634295605,42.25957571833636,237079.7
ARLP_15.csv,0.030616082453531698,0.026643290984225944,0.040487072842785805,104.69991306595088,2249365.76
PAAS_15.csv,0.03069302395927733,0.028647037067209752,0.032832865935825115,71.25390976842078,2246478.72
MUR_15.csv,0.031060538664730675,0.02718942639907807,0.04140416888774347,89.68223936002282,4165457.92
KGC_15.csv,0.03116160180283226,0.03266521169067143,0.030767939138262878,164.01935991863826,4050648.0000000005
APA_15.csv,0.03176889286956451,0.025439432243350983,0.045042128978412775,141.77081002590666,10289437.84
PBR_15.csv,0.032110340319672186,0.03430196186356828,0.033919664656941566,86.43884858022581,9458683.379999999
ERF_15.csv,0.03242481663898228,0.03343432147823356,0.03864801302649854,86.35980648432768,1937820.45
MVO_15.csv,0.03256572486840628,0.03182442045826512,0.040614249337764426,66.88282072369054,85100.0
YPF_15.csv,0.03325548195244154,0.027475598712483226,0.040215561517727545,135.09268517199294,2339026.7600000002
CNX_15.csv,0.03346798283038595,0.034070969958393656,0.03606644623164001,83.52272722698822,2371940.0
FCX_15.csv,0.03348364449656478,0.034009499539251274,0.03292848024533742,46.97314410083232,15011992.239999998
SSRM_15.csv,0.03367538347782227,0.03448309842080626,0.029551118664999723,66.54286557619942,1453721.64
GFI_15.csv,0.03368161395634209,0.03463847079334746,0.037387706661886524,55.51966887836047,1031645.1599999999
RRC_15.csv,0.033792087958986666,0.03232052659279005,0.043872658071538825,85.6611949093107,2485069.8000000003
