File Name,Risk Reward 2014,Risk Reward 2015,Risk Reward 2016,Risk Reward 2017,Risk Reward 2018,Risk Reward 2019,Risk Reward 2020,Risk Reward 2021,Risk Reward 2022,Risk Reward 2023,Market Cap 2019
IAK_15.csv,32.97303680916379,72.5029526737445,16.262423984044876,13.774974086541492,-20.606739476487903,9.928109062638669,173.7132633263013,12.627559607396584,30.279628710053665,25.894804897648825,103586.22
IVW_15.csv,15.030142409524615,50.86538843008383,35.833895958608565,5.0339076748074625,584.4903470219798,7.907944355423671,-32.935961124053065,9.109733485041678,-15.660641822139603,8.214247365529374,20092104.0
SPTL_15.csv,7.628092257689625,-74.81476933669705,-277.93660574529076,-18.562814129888977,-37.06263835984051,16.652467680984508,19.097281874645624,-34.23339888100459,-8.475778648434735,192.9026990062429,1565065.0
WPRT_15.csv,-6.723657901199145,-36.74641010428704,-60.71688679857891,8.179975111701753,-12.114891108294373,13.963049431741156,12.739491188510462,-37.80864522838478,-21.20671439959632,15.763011619307742,200071.5
TOK_15.csv,-7.947027354405765,-4.92368689616987,-2.6324239970705934,-4.9644306850330855,-3.0730522955293336,7.842708075122988,29.305082487339433,9.80576634997803,-18.34204941825932,9.733376675395265,135171.0
PDP_15.csv,18.45009142477543,125.42543723150709,88.51097915168926,6.459673777483567,-68.59130776693341,7.352385638569717,15.224515338669129,34.89200370530456,-18.577117501376,12.339822208322909,1230773.0
COF_15.csv,30.285190518084462,-41.023609301207024,19.443010294964402,21.416315875266385,-15.32004833387127,11.351605626593571,51.33374605291332,11.463190261584,-18.748680501638813,12.94545376840178,36594739.82
LNC_15.csv,27.164424107792584,-41.33038777028661,17.31917048312683,18.885199967880244,-12.198165690099426,25.612912019709743,51.29981307626119,15.629129756441799,-14.433730657771322,-217.65071821007527,11007065.65
IDV_15.csv,-18.83867658007574,-19.86065865181306,64.02319219844749,10.171163708221554,-14.490267850837405,11.529176663919396,-94.15136048263662,31.972101692377386,-30.35690611670901,57.44227487467956,3856376.0
PSL_15.csv,-6.495260120433763,19.356156228622634,-43.38937582414636,-11.773122378761197,-11.180634358614792,13.921999766901777,23.841135579391594,-7.980389516717342,-40.10129263699795,18.399703775011513,162875.0
OPHC_15.csv,-1.761588807863179,-2.3622516092767087,-1.5522090051219377,-1.947786478027149,-2.795449043553567,-1.5412935049532484,-2.5888834609549183,28.1633744332318,-4.490813844519413,-3.8302411753434056,-5945.6
FRO_15.csv,-354.60918262082333,25.96994376400811,18.868129314227005,-12.583284636439542,25.643611082413923,8.454300020957998,-28.30502835117856,31.14546196366535,13.190418228280933,12.817050867001239,957722.7599999999
RLI_15.csv,-18.577931517669136,13.92641105760459,73.8585515885537,-196.6361373178032,21.965430651080567,10.899381045984823,29.55928445088945,36.76638630667308,21.420669962415534,89.04852284444911,3015638.1500000004
BHK_15.csv,44.522993217929795,-45.63244412339237,43.41734365562358,16.102876428685185,-8.62484041573014,6.400036919245997,23.9960827414035,98.15459946628263,-7.300171990962237,36.89161111078269,663400.5
BLX_15.csv,34.73724936474208,-43.545514429660905,26.996396850308543,-49.847844967242175,-12.09767271348961,17.138795381894997,-134.36801152165145,49.484079499599716,523.2436672792307,9.179460626892688,535452.3
MIN_15.csv,-16.762147162160662,-30.523117357370328,-58.55301014354634,-21.241714795647155,-11.611963546377277,34.495068976568,176.56104457399243,-22.040559607896064,-7.4892364342114,-106.0963352416846,432080.11
NVG_15.csv,8.288313855301395,36.627640311131515,406.34340757263385,14.228009822561667,-13.785524723674108,6.911964081107778,108.1546975643918,21.557808819681217,-7.741721423714026,-107.76834787100678,2874227.07
ENX_15.csv,10.293578636855953,29.790067164759023,-29.012707006633182,215.93579689190256,-12.942346176801752,13.329321573297353,87.13512946877357,-294.11799323202774,-7.688703533156845,29.93017828767087,174474.68000000002
NRT_15.csv,-12.475443300908104,-16.718019660009208,446.7320889112611,48.82523230422994,-44.930355734927254,68.23881309645498,-22.628449151457904,6.125458627667274,23.159716559301568,-20.204921708368175,54778.36
IGD_15.csv,-31.309830949716236,-13.425279849443475,-161.96710955557097,11.089486258573986,-9.084458082866984,31.627144243081137,-44.8130102667288,10.236139731094637,-24.707275422540963,-27.742071356980215,576637.38
DMF_15.csv,10.756463322868637,-171.98860627826448,-23.037727389796693,57.04383139606484,-7.846914672734029,10.478978730825283,121.92111436128843,-303.14054034309754,-7.639678406528631,38.20482739894505,160988.96
FFA_15.csv,23.230221474136645,-34.37178107738762,67.5075930852156,8.621650019623976,-13.744033073812176,8.061220107725605,61.38579039379235,12.353721195343503,-15.057786328547767,14.291692683430346,262245.49
HTGC_15.csv,-58.62376380101802,-27.33678983823726,19.190233983559835,-74.27376875523521,-16.02844186108311,11.750289843592428,47.003987711634515,18.19705184513657,-29.08126409462532,17.07451201076622,1086300.36
SHV_15.csv,24227.55901921557,-91.77424466845203,64.6778969854194,-96.13412508924802,148.751721621281,70.05666464047027,95.79845241541625,-19.844325363440674,-19.334525224147317,108.24573842999888,20429412.0
PCQ_15.csv,7.215525438735794,188.81515002605997,352.10010591731157,15.172503827760787,-48.122911483172054,8.82621900988491,-81.39873185877669,44.477570756073895,-20.80978674932627,-7.905066965224423,310538.5
EMF_15.csv,-26.461505610889056,-8.626866191871196,15.089074449187928,6.983390538820003,-17.020348986514556,13.769536014911083,21.490175556795133,-22.66004360479959,-13.127942814858226,73.80794067835475,241056.0
GSBC_15.csv,13.22554751724677,25.87843959732485,19.92122610525076,-134.71106153506742,-41.13070071068968,9.911844924602681,-75.73878586106764,17.80331087236261,132.60864249007236,116.3465620979158,668493.24
SIGI_15.csv,133.24780794192563,14.950640826987208,13.218902911889048,10.39057631066978,57.212757315144756,34.593998627125835,51.04546544390996,17.043633044770527,36.87350805644616,25.346372364123276,3499212.64
RJF_15.csv,28.21832555440108,96.19791493411063,21.907837959784672,11.361190802450285,-30.0047147175523,17.280430059582326,39.70868958136155,44.24234926211957,44.90639116963581,54.064902094153396,10608821.4
BND_15.csv,15.501856524479749,-31.734006339275556,569.3681825633212,45.922073049167444,-15.343945163819683,9.637050480134105,26.98791170018796,-15.057439887236665,-7.733972040037101,44.52116318990889,36623143.510000005
DXJ_15.csv,-359.6987928468622,82.97037701964038,167.31318952800785,10.816911845601068,-13.770252193334992,16.13918643871025,78.63272684885165,16.792558090375525,64.07060274588304,7.91908886184998,3659512.5
