File Name,Risk Reward 2014,Risk Reward 2015,Risk Reward 2016,Risk Reward 2017,Risk Reward 2018,Risk Reward 2019,Risk Reward 2020,Risk Reward 2021,Risk Reward 2022,Risk Reward 2023,Market Cap 2019
LSAK_15.csv,17.776004807448523,24.707653935477882,-316.588478399958,56.645799166863924,-11.488048818508071,1122.771576047722,19.778309845992293,38.68308635565248,-298.0496121104183,-29.373435572088958,272803.2
GVP_15.csv,-6.481202630580529,-13.375427360824318,15.561433935239931,108.98622871863301,-6.285219100709226,-132.6132765587083,4586.086501722117,22.119366419588868,-20.416720495696488,16.98339965749406,48325.41
FUN_15.csv,-151.90713620088647,20.02627108172806,19.052820060005118,101.41742023995218,-13.919765593098278,19.140998035171755,139.76537167223808,16.82293177588729,-48.2515495415343,-961.1601961479952,2665661.1999999997
EXPO_15.csv,39.13463017699414,-29.075670080234122,18.087567064307247,18.119878059246876,-91.24871248049533,10.399652764544472,18.38714903022718,14.2919953052641,-40.3615630320128,-58.45328370456382,2575464.9899999998
GEG_15.csv,-798.5295474176471,202.25823570947773,29.270709140014596,39.52442559666662,-50.312535394332144,-4.552248209189562,-4.60441472657461,-86.70760093094961,-11.678610099172689,166.69382593015945,86511.46
LNW_15.csv,-115.30507189049453,-62.16677683108037,16.226782085272927,5.0835509912759385,-12.926741909954622,15.934281434509291,16.50081566117595,14.031817137197267,685.7246227350556,12.534267332895771,1691879.0
KELYA_15.csv,-13.88019142784435,-252.09898619070626,11.658631260344727,18.695430706751836,-24.49149730924965,32.29456851146769,74.34913987880117,-41.436488406430904,64.01964203615366,16.449936002411814,731010.0
MYGN_15.csv,12.136115353295644,18.892811940329725,-9.964487562100011,8.149430754371677,-125.24272919462767,35.18304301640017,2302.2380933586956,17.45795281442724,-19.847457527419785,19.85617190139055,2122800.0
GRVY_15.csv,-10.402470682961635,-2.247966122998755,-1.751794966555388,5.868316153460364,-56.1121523442847,59.99354968008351,6.68547834072466,-13.404125240840273,-23.170730172559626,11.24293995188947,143378.19999999998
EHC_15.csv,22.123747580760345,-85.20691985641413,21.06480525399934,16.09146660837698,15.388776032822484,27.154051929324844,25.527087105141618,-18.19204968929304,-242.50657762274358,26.660477195488923,6061318.5600000005
DXR_15.csv,-1.5277598967967638,-3.358217110191794,-1.3322798804185587,-1.8652090416016076,-4.976003621497483,-2.990621805748448,-2.902596646977848,-2.9673335359888813,-1.7112679578370806,-2.54883640272201,33971.189999999995
MNRO_15.csv,70.44373711238262,22.026133497603478,-39.93097913735251,110.7144561169311,22.915129631129304,28.182645199086295,-39.87854487015578,36.82598240665055,-35.30996219341166,-13.888881258082858,2266288.53
