File Name,Risk Reward 2014,Risk Reward 2015,Risk Reward 2016,Risk Reward 2017,Risk Reward 2018,Risk Reward 2019,Risk Reward 2020,Risk Reward 2021,Risk Reward 2022,Risk Reward 2023,Market Cap 2019
AEO_15.csv,141.20112688479506,31.363496552719738,106.10236708519106,21.401743269122836,59.5581744482357,-35.51495157813936,20.204643051720726,21.534232851371936,-21.583615916145753,13.408562130258185,3431602.4
GES_15.csv,-13.262739411529301,-136.69644713889446,-19.871210621041413,16.73423533832265,24.495197834558862,39.797496659656936,24.93809420669465,46.818363614757594,437.727752978792,34.680600063025295,1716406.02
JACK_15.csv,7.969579821284218,-4898.5676958925915,12.845370286181955,-30.88342425889397,-21.982032133632856,106.83722772529974,24.751996913584897,-474.67869902760833,-46.60717395328399,21.360436870035425,2007954.0
TAST_15.csv,27.448936767938175,11.405597387540467,17.61605618367292,-27.91866043606472,-31.179749585449134,-39.659265321905735,38.586232207949486,-12.890253044047185,-19.42100078941872,5.670271767418999,349199.33999999997
WEN_15.csv,58.919613907452714,20.161610945784844,16.115247532070416,16.056182621690866,-168.63923981192335,10.010845041464997,43.45902936794922,39.59383771301912,-824.162942547355,-26.761895401837453,3616484.12
AAP_15.csv,9.72572454159447,-598.2109951327892,30.10268968462159,-13.888542731932565,10.016977832952072,80.65295995759135,79.09673883649012,9.040160202142472,-14.10430060282577,-11.17303536617309,11511420.479999999
GPS_15.csv,37.361300978507735,-7.813921956633706,551.6982915580458,10.829995138160331,-28.423380171960158,-22.045276104811606,26.373771373685297,1235.369082866451,-34.24133069019895,11.653667981873362,9821925.5
IMKTA_15.csv,13.33318505533764,26.568103332664414,37.54931906746465,-25.56132240365723,-38.1257131669703,6.968219875566086,537.9291558491838,6.004038928964953,30.82511495403629,-37.21032813160816,392948.10000000003
TXRH_15.csv,15.837517849007648,44.0906530242885,13.703865435397796,34.322156594744214,25.814461316875164,-6658.8309501837075,19.322111282605583,27.94925651083384,62.46009389108712,10.468707674076416,4248379.76
SNA_15.csv,12.631901234019235,12.267892077364854,151.18869180628857,84.35067761370689,-27.581828625034422,20.795604516970485,60.43360611821097,15.515851246886948,44.43816616070976,13.18910884284264,8210868.27682
CHS_15.csv,-39.22323872060286,-10.685832742598212,16.848935861027922,-16.346959475063105,-39.435338794571834,-54.59139928234246,-86.77302375910689,8.856666191051511,83.77710481470153,18.18941639202717,738064.4500000001
