File Name,Average Daily Return (15 Years),Volatility (15 Years)
HURC_15.csv,0.0004670464794265955,0.025858161243392228
IEX_15.csv,0.0006890375404479485,0.015877663003694732
INTC_15.csv,0.0005051144293891367,0.019378334916946776
SNY_15.csv,0.00023530545190476174,0.015691824644723604
IFF_15.csv,0.00040574683557622487,0.017095615840359003
SPWR_15.csv,0.0004206547875808499,0.04476384933257765
OESX_15.csv,0.0003106805853084298,0.040024345706114316
NR_15.csv,0.0009317923502378816,0.0395668082936337
VGR_15.csv,0.00013255731016269015,0.018857178173548168
XTLB_15.csv,-0.31351986085744804,1.560211238907485
ACHV_15.csv,0.010196071279574554,0.4193218894870149
X_15.csv,0.0007495239350435798,0.0374123161264858
POWW_15.csv,0.0008288119046724968,0.044091411128210974
MNTX_15.csv,-0.0007051938464006283,0.07565220885815387
CLX_15.csv,0.0003344490423681252,0.013279853253377886
KO_15.csv,0.00018034295519063048,0.01383310727501059
AGEN_15.csv,0.002148231016230623,0.09093093499559275
KTCC_15.csv,-0.0013726593244154219,0.07176015009995242
LTRX_15.csv,-0.07239815918868249,0.3946449435967172
VECO_15.csv,0.0009623229655642255,0.033296454754343355
GRC_15.csv,0.00035831037858093096,0.025259560180274785
INFN_15.csv,0.0005013800849184537,0.036285782111606754
ADM_15.csv,0.00038092891885226624,0.016730441357941297
SAVA_15.csv,0.004132485908138879,0.12411163050553932
DOV_15.csv,0.0005598041939277285,0.018150821935460665
FORM_15.csv,0.0007310998555144927,0.030365595374573857
ULBI_15.csv,-0.0028169427550342133,0.08594617007806195
TRMB_15.csv,0.0005414319464543801,0.024158354727665487
SCKT_15.csv,-0.042759516533010807,0.31289611411586826
TMO_15.csv,0.000848669459673799,0.016153170151166674
BRKR_15.csv,0.0010265015365944219,0.023711270917069465
USAU_15.csv,-0.020189952452179586,0.28459272863881635
HWM_15.csv,0.001016940110968532,0.043023378512052894
GPK_15.csv,0.0011047867857225994,0.02530708709853036
WWW_15.csv,0.00013588688099282458,0.02631746202449599
IRIX_15.csv,-0.06457172000266827,0.35958015399780857
MCHP_15.csv,0.000678685302913304,0.02256799463876263
IBM_15.csv,0.0002851635430325957,0.015429839043898762
LHX_15.csv,0.0005816443710479489,0.016928825583965402
MT_15.csv,0.0007380782956523174,0.04489911712521688
AEHR_15.csv,-0.040250479366271755,0.2942335337644306
HAS_15.csv,0.0003279308857131979,0.019163470638808727
VSH_15.csv,0.0007954846545998235,0.024544264153822944
DECK_15.csv,0.0010687187818670502,0.030061533387043163
EMR_15.csv,0.0004011285680995427,0.01736880193669788
FELE_15.csv,0.0006051469775536825,0.02310584422748846
UMC_15.csv,0.0006590278248749807,0.02455148115220089
CECO_15.csv,0.001036184975252844,0.031311213893296275
OFIX_15.csv,0.00023189591662490424,0.02375195351759127
NVS_15.csv,0.0002629225020650367,0.012158362577494187
AEZS_15.csv,0.03512496458372884,1.7470447270738791
