File Name,Average Daily Return (15 Years),Volatility (15 Years)
THRM_15.csv,0.0011594680166670075,0.02910227523524828
TITN_15.csv,0.0007256063037624143,0.03294496572051376
LCUT_15.csv,0.0006873239507550517,0.03281580497500983
COR_15.csv,0.0006399425040828606,0.017688532056321163
AVT_15.csv,0.00045734879366779116,0.019878595284735397
NHTC_15.csv,-0.006080741514889263,0.5784551515557296
WKC_15.csv,0.0002551232106247793,0.026841945923362705
MSM_15.csv,0.00039445573941196985,0.016771570210610584
UVV_15.csv,0.0003741965436229339,0.018319333332926777
WLFC_15.csv,-0.00552035010496043,0.11552110592909043
AE_15.csv,-0.012126212682371204,0.16131346128431626
DXPE_15.csv,0.0007679052334295324,0.03364670529577011
EVI_15.csv,-0.19874383216379943,0.602403900242794
FMS_15.csv,-3.094824149421952e-05,0.018398300088831535
ET_15.csv,0.00040559919331904543,0.028664274791504726
RES_15.csv,0.0005546799765959781,0.0358306747815504
LL_15.csv,0.00047456676845117086,0.038364955474036906
SPTN_15.csv,0.00033508978574587744,0.02601493276156489
WCC_15.csv,0.0009165612805307252,0.02582743375263236
KAMN_15.csv,0.0003178038575527202,0.02241902888002533
VOXX_15.csv,0.0010163255831045757,0.04074859282508327
CLWT_15.csv,-0.20522149613597618,0.6169600728618327
HLF_15.csv,0.0004243474634685382,0.031022821509662672
CENTA_15.csv,0.0008421428067373793,0.024856164559861182
AMRX_15.csv,0.000709146944217053,0.03733638863729011
AIT_15.csv,0.0007698521721091727,0.019919157314201002
CPRT_15.csv,0.0004874060129086162,0.02314486527200008
ANDE_15.csv,0.0006904813293790235,0.02697733392269512
KEQU_15.csv,-0.284609087611873,0.7001098913229663
CHNR_15.csv,-0.10840918522238947,0.4649246385448679
SYY_15.csv,0.0004355224341451642,0.016702667977928517
GPC_15.csv,0.0004560734170178189,0.015670570847498257
ZEUS_15.csv,0.0009374892188141279,0.03587774885040051
NSIT_15.csv,0.0012454330364129974,0.027398358280764108
ARW_15.csv,0.0006761296685245358,0.01955219808121374
EDUC_15.csv,-0.11559153896762757,0.4688591827349564
CENT_15.csv,0.0008616559793169933,0.024506769058246412
POOL_15.csv,0.001014512386251964,0.019732245763397823
SCSC_15.csv,0.0004713497174673422,0.023797050492592214
UNFI_15.csv,0.0004888083306575615,0.03216539399718588
TEL_15.csv,0.0007310923048930256,0.018686673041748578
WILC_15.csv,-0.12947397768191365,0.49461407414938696
GIC_15.csv,0.0007579021413051234,0.029176950362011407
VICR_15.csv,0.001141620064560635,0.035707941238848386
RS_15.csv,0.0009164463548716898,0.02186179291275762
SBET_15.csv,-0.21912603439090445,0.6497956974459466
DORM_15.csv,0.0008841767106612757,0.027500110829915613
ASH_15.csv,0.000812684561859579,0.02272854584319229
BXC_15.csv,0.0017432276534181349,0.16813634956779475
COLM_15.csv,0.0004748047347019972,0.022033975650885877
KOP_15.csv,0.0006911032485977727,0.030665445515850643
SNX_15.csv,0.0008972934567665651,0.02415883316938622
LDWY_15.csv,-0.0304555965471951,0.29355395955730657
DIT_15.csv,-0.4826564860997901,0.8575454018511255
JCTCF_15.csv,-0.488717117182306,0.8607561560566562
LKQ_15.csv,0.0006181484416353262,0.0219550566478991
LZB_15.csv,0.0012671730061532467,0.03266108908689355
WSOB_15.csv,-0.6914844018570637,0.955043101783019
RELL_15.csv,0.0006676269236143836,0.024370331045984902
MCK_15.csv,0.0008020205966568502,0.01703318680770283
OMI_15.csv,0.0004328745696343681,0.03605867396882482
CAH_15.csv,0.0004391947300850761,0.01768132141246192
TAIT_15.csv,-0.38541614563081106,0.7911862999407159
IPAR_15.csv,0.0011444481892657257,0.02700511992610758
HWKN_15.csv,0.0007066610871477445,0.024116393290332716
WSO_15.csv,0.0007999948360558946,0.018626361886516545
GEL_15.csv,0.0004816052129669796,0.029236551628073204
DSGR_15.csv,-0.0004752105337591755,0.05594696288167559
BECN_15.csv,0.0007804625277495994,0.024602493764342443
FTEK_15.csv,0.0005248148717897484,0.05271864541220932
ITRN_15.csv,0.0005175077694050095,0.020328611890518756
STE_15.csv,0.0007258923948650295,0.01657915078688686
VXRT_15.csv,0.0033177219496861275,0.16538744841994754
JCI_15.csv,0.00043956642824493573,0.018757742979099663
ACCO_15.csv,0.0007863572853248943,0.03726409535214429
OBLG_15.csv,-0.01438362270261976,0.4438169582808456
DPSI_15.csv,-0.01297252509744715,0.21115654621738184
AGYS_15.csv,0.0013294407314739412,0.03359801814747676
HSIC_15.csv,0.00035987516526899766,0.017820678346348626
PATK_15.csv,-0.02823818832471633,0.25135519704678366
GWW_15.csv,0.0007674482107538274,0.01734566992053771
ELA_15.csv,-0.06780229482153725,0.3683530254574393
