File Name,Risk Reward
MYRG_5.csv,16.506395672739906
SHIP_5.csv,22.159398132601684
ERII_5.csv,23.777206316235457
DMRC_5.csv,26.983664105536533
SGLY_5.csv,31.311645660668564
LOPE_5.csv,42.6285134106915
HBCP_5.csv,57.728480202737416
AGNC_5.csv,-74.74329614177834
TREE_5.csv,-57.79078736745441
